tu_id	speaker	start	end	duration	text
728	BO020	1986.306	1986.680	0.374	 [mh].
729	BO026	1987.500	1988.795	1.295	 questa situazione.
730	BO026	1989.091	1989.367	0.276	 mh,
731	BO026	1989.726	1993.855	4.129	 però io comincerei dalla dalla:: dalla ricerca bibliografica.
732	BO020	1996.146	1996.796	0.650	 va b[ene].
733	BO026	1996.468	1999.530	3.062	 [le man]do due riferimenti [che ade]sso non ho qui a,
734	BO020	1997.916	1998.385	0.469	 [e:h],
735	BO026	1999.805	2000.203	0.398	 ma,
736	BO026	2001.176	2005.316	4.140	 glieli cerco e:: poi da lì puo' ampliare anche la ricerca però,
737	BO026	2005.867	2007.845	1.978	 faccia e::h=mh,
738	BO026	2009.181	2010.153	0.972	 una °un~°
739	BO026	2011.501	2013.295	1.794	 vada sul sito di queste riviste.
740	BO020	2013.612	2014.015	0.403	 sì.
741	BO026	2014.140	2016.275	2.135	 soprattutto italiano elle due elle,
742	BO026	2016.685	2019.277	2.592	 e::h e quelli che:=mh,
743	BO020	2019.365	2019.968	0.603	 °okay.°
744	BO026	2020.183	2021.510	1.327	 gestisce la favaro.
745	BO020	2021.660	2022.188	0.528	 °mh mh.°
746	BO026	2022.381	2027.086	4.705	 perché sui profili lingusitici secondo me puo' trovare delle: delle informazioni.
747	BO026	2029.773	2030.061	0.288	 poi,
748	BO026	2030.380	2032.523	2.143	 queste queste domande le miglioriamo.
749	BO026	2032.655	2033.735	1.080	 più avanti {P} però,
750	BO026	2033.960	2035.704	1.744	 abbiamo bisogno anche di di,
751	BO026	2036.106	2037.153	1.047	 vedere meglio,
752	BO020	2037.555	2040.938	3.383	 [sì (più) distribuiti per a:mbiti] e comun[que più]:,
753	BO026	2037.556	2039.850	2.294	 [quali sarà l' articolazione del tema].
754	BO026	2040.205	2040.598	0.393	 [mh].
755	BO020	2041.746	2044.326	2.580	 organizzate e questo in riferimento,
756	BO026	2044.463	2044.785	0.322	 mh.
757	BO020	2044.867	2045.306	0.439	 alle,
758	BO020	2045.801	2047.489	1.688	 risposte su::,
759	BO020	2048.126	2049.315	1.189	 e::h,
760	BO020	2049.449	2050.784	1.335	 le s[ingole] lingue.
761	BO026	2049.800	2050.203	0.403	 [sì].
762	BO020	2051.971	2055.112	3.141	 e::h [(l' ho preso da) un s]ito de[gli istitu]ti sì.
763	BO026	2052.264	2053.591	1.327	 [allora lei ha preso:],
764	BO026	2053.766	2054.734	0.968	 [sì (sulla) sì].
765	BO026	2055.188	2061.091	5.903	 però interessa:: la: la mail no della segreteria o del dirigente nel caso.
766	BO020	2061.091	2070.357	9.266	 ah sì no no io mi sono segnata cos[ì:: poi è chiaro] che scriv[e: scrivo] la lettera alla segreteria, chiedendo [l' auto]rizzazione della dirigente scolastico,
767	BO026	2063.080	2064.235	1.155	 [solo quali sono].
768	BO026	2064.928	2065.500	0.572	 [okay].
769	BO026	2067.306	2067.668	0.362	 [sì].
770	BO020	2070.556	2071.581	1.025	 e::h,
771	BO020	2071.791	2074.306	2.515	 eh rivolta agli insegnant[i di],
772	BO026	2073.905	2074.554	0.649	 [va be]ne.
773	BO020	2074.646	2076.275	1.629	 eh=elle esse ed elle due.
774	BO020	2076.715	2077.367	0.652	 [e:h],
775	BO026	2076.826	2079.621	2.795	 [noi possia]mo aggiornarci anche a:=m:h,
776	BO026	2079.886	2084.280	4.394	 a metà giugno a fine giugno se lei adesso sta lavorando:: su questo.
777	BO026	2084.510	2084.853	0.343	 mh,
778	BO020	2084.965	2085.284	0.319	 sì.
779	BO020	2085.409	2086.926	1.517	 e::h=m:h,
780	BO026	2087.025	2089.867	2.842	 anche fra due settimane mi dice che cosa:,
781	BO020	2090.085	2095.408	5.323	 bene sì °nella:° periodo degli esami perché n~ quest' anno sono interna comunque agli esami.
782	BO020	2095.612	2096.888	1.276	 e::h=mh,
783	BO020	2096.980	2101.704	4.724	 sì comunque avrò la possibilità d[i::] qua[ndo: se fa] ricevimento:,
784	BO026	2098.871	2099.258	0.387	 [sì].
785	BO026	2099.575	2100.408	0.833	 [io sono qui].
786	BO020	2101.973	2104.204	2.231	 e:h sì [xx ricevimenti:],
787	BO026	2102.590	2109.714	7.124	 [sì sì metterò mh ho gli esa]mi la prossima settimana il dieci comincio gli esami e saranno degli appelli molto lunghi quindi,
788	BO026	2109.885	2111.459	1.574	 metter[ò il ricev]imento sì.
789	BO020	2110.240	2110.723	0.483	 [<sì>].
790	BO020	2111.681	2114.428	2.747	 e:h senta rispetto a questo rispetto agli esami,
791	BO020	2114.605	2119.361	4.756	 eh volevo chiederle se:=mh mh io facessi l' esame il quattordici,
792	BO020	2119.431	2120.380	0.949	 lo scritto.
793	BO020	2120.895	2121.916	1.021	 e::h=mh,
794	BO026	2122.160	2123.938	1.778	 di didattca delle lingue moder[ne]?
795	BO020	2123.770	2124.985	1.215	 [de]lle lingue moderne.
796	BO020	2125.915	2131.010	5.095	 e::h=mh io non so quanti saranno gli studenti >se dovessi far l' orale<,
797	BO020	2131.808	2132.875	1.067	 e::h=mh
798	BO020	2133.275	2135.112	1.837	 mi potrebbe mettere in coda?
799	BO020	2135.750	2138.423	2.673	 non lo so il lunedì pomeriggio ad esemp[io].
800	BO026	2138.271	2140.110	1.839	 [il] quat[tordici abbiamo detto che] cos' è?
801	BO020	2138.573	2139.763	1.190	 [è una possibilità],
802	BO020	2140.118	2141.543	1.425	 il quattordici::,
803	BO020	2141.906	2144.094	2.188	 è venerdì mi semb~ [no no è me~]
804	BO026	2142.928	2144.086	1.158	 [e::=mh],
805	BO020	2144.676	2145.929	1.253	 <mer[coledì>].
806	BO026	2145.145	2146.000	0.855	 [è mercoled]ì.
807	BO020	2146.045	2146.986	0.941	 mercoledì sì.
808	BO026	2147.261	2153.908	6.647	 quindi eh {P} e::h=due giorni do:po: cominciando venerdì lei andrebbe a lunedì {P} diciannove no?
809	BO020	2154.271	2155.266	0.995	 potrebbe ess[ere].
810	BO026	2154.895	2159.289	4.394	 [va be]ne °xx [xx° non s~ non cr]edo che sarete in tanti al primo appello.
811	BO020	2155.766	2157.178	1.412	 [e:::h se~]
812	BO026	2159.756	2164.688	4.932	 >comunque adesso {P} lo dica lei in segreteria poi quando ho finito ricevimento v~ ci vado anch' io<.
813	BO026	2164.845	2166.445	1.600	 per la questione dell' iscrizi[one].
814	BO020	2166.256	2171.871	5.615	 [per]ché se:=mh {P} [se possibile far~ eh] a~ anche perché io il lunedì mattina credo ci sia la riunione,
815	BO026	2167.341	2168.477	1.136	 [allora lunedì],
816	BO020	2172.145	2175.357	3.212	 e:h=mh cioè il primo incontro per gli esami di maturità.
817	BO020	2175.765	2177.486	1.721	 eh=mh quindi al mattino,
818	BO020	2177.623	2179.266	1.643	 avrei quello come impegno.
819	BO020	2179.614	2183.793	4.179	 quindi se fosse possibile o se no le chiedo s[e io facessi lo scritto],
820	BO026	2182.198	2186.972	4.774	 [mi manda una mail mi manda] una mail quando io faccio preparo le liste [e:h],
821	BO020	2186.475	2189.367	2.892	 [sì {P} p]er ricord[arle] questa [cosa magari sì].
822	BO026	2187.461	2187.853	0.392	 [l(e)~]
823	BO026	2188.396	2192.275	3.879	 [che metterò onli]ne lei mi manda una mail subito dopo lo scritto,
824	BO020	2192.275	2192.663	0.388	 sì.
825	BO026	2192.855	2200.000	7.145	 e:::h=mh e io la colloco <nella> pomeriggio o mattina del giorno:: {P} che non coincide con il suo lavoro.
826	BO020	2200.000	2203.800	3.800	 sì o nel caso non ci fosse la possibilità di far questa cosa,
827	BO020	2204.108	2207.378	3.270	 io perdo lo scritto o [potrei venire: a],
828	BO026	2205.975	2210.733	4.758	 [no non lo perde perché] puo' fare [puo' completarlo ne]lla stessa sessione,
829	BO020	2207.878	2209.089	1.211	 [alla discussione],
830	BO026	2210.975	2212.876	1.901	 all' ap[pello di di luglio].
831	BO020	2211.256	2214.807	3.551	 [quindi potrei (a luglio) nel ca]s[o n]on [fosse] proprio possibi[le].
832	BO026	2212.993	2213.331	0.338	 [sì].
833	BO026	2213.526	2213.841	0.315	 [sì].
834	BO026	2214.815	2219.678	4.863	 [però] lei mi manda una mail come [promemoria] per quanto riguarda: gli esami gli appelli d' accordo?
835	BO020	2216.003	2216.533	0.530	 [°okay.°]
836	BO020	2220.143	2224.811	4.668	 va bene e:: poi:: gua[rderò i suoi ricevimenti prossimamente].
837	BO026	2222.700	2225.122	2.422	 [ci risentiamo presto. va be]ne.
838	BO020	2225.200	2227.098	1.898	 la [ringrazio]. arrivederci.
839	BO026	2225.325	2226.155	0.830	 [buon lavoro].
840	BO026	2238.403	2239.443	1.040	 ar[rivederci].
841	BO020	2238.510	2239.461	0.951	 [arrivederci].
