tu_id	speaker	start	end	duration	text
886	BO139	1373.382	1375.916	2.534	 [no no no {P} io non {P} le paro]lacce non vanno censu[rate]
887	BO147	1373.423	1374.816	1.393	 [e quelle (sono molto xxx)]
888	BO145	1375.644	1376.227	0.583	 [ah n]o?
889	BO139	1376.248	1377.758	1.510	 no soltanto i nomi propri di persona
890	BO145	1377.781	1379.648	1.867	 ah okay fantastico cazzo
891	BO146	1379.664	1380.699	1.035	 {ride}
892	BO139	1380.010	1383.310	3.300	 >quindi< s~ se mi mi vuoi chiamare troia con la t maiuscola non lo posso censurare
893	BO147	1380.702	1381.743	1.041	 {ride}
894	BO145	1383.555	1384.797	1.242	 lo posso (censu~ censurare)
895	BO139	1384.814	1385.472	0.658	 (sussus)
896	BO145	1385.559	1387.043	1.484	 come si fa x[xxxxx]
897	BO147	1385.989	1387.022	1.033	 [da:i]
898	BO139	1387.314	1388.022	0.708	 {ride}
899	BO139	1388.047	1389.531	1.484	 testa di cazzo si scrive {ride}
900	BO145	1388.768	1389.543	0.775	 {ride}
901	BO145	1389.559	1390.909	1.350	 [a:::h]
902	BO139	1390.030	1392.197	2.167	 [a doppia parente]si testa di cazzo {ride}
903	BO139	1392.242	1395.141	2.899	 chiusa doppia {ride}
904	BO145	1392.488	1395.155	2.667	 {ride}
905	BO145	1395.350	1397.217	1.867	 testa di cazzo interloquisce
906	BO139	1397.312	1399.204	1.892	 oh raga (sappiate che mi divertirò) un sacco
907	BO139	1400.196	1401.012	0.816	 a far 'sta roba qui
908	BO145	1402.050	1402.758	0.708	 ti divertirai?
909	BO139	1402.758	1403.125	0.367	 sì
910	BO139	1403.662	1405.004	1.342	 >cioè< perché è tirocinio però almeno
911	BO145	1406.554	1409.362	2.808	 ma perché se no è pallose le le altre conversazioni?
912	BO139	1409.454	1410.058	0.604	 no [no]
913	BO146	1409.916	1412.066	2.150	 [mi pren]di la (barretta) (un) attimo quell' altra della lindt?
914	BO147	1412.220	1412.912	0.692	 sì
915	BO139	1413.087	1416.116	3.029	 no però tipo l' ultima era abbastanza formale quindi era piena di
916	BO139	1416.330	1417.422	1.092	 e:h=mh
917	BO139	1417.530	1419.255	1.725	 no no certo. no sì dunque
918	BO145	1419.255	1421.541	2.286	 n[o: che] palle ca[zzo]
919	BO139	1419.559	1419.825	0.266	 [eh]
920	BO139	1420.894	1423.127	2.233	 [adesso mi di]vertirò anche riascoltando l' a[udio di]
921	BO145	1421.556	1422.356	0.800	 {ride}
922	BO147	1422.731	1424.323	1.592	 [questa è mo]lto più colorita
923	BO139	1424.215	1425.381	1.166	 {ride}
924	BO145	1424.731	1425.406	0.675	 certo
925	BO139	1425.481	1426.564	1.083	 la prima c' e~ {ride}
926	BO139	1426.793	1430.326	3.533	 una ragazza che: raccontava di ex coinquiline cristiane che tipo
927	BO139	1430.450	1435.100	4.650	 le avevano rubato un pr~ un=eh non mh un dildo che lei aveva nel=eh {ride}
928	BO147	1435.454	1438.124	2.670	 {ride}
929	BO139	1436.185	1437.010	0.825	 nel comodino
930	BO139	1437.835	1443.235	5.400	 perché col sospetto che lei lei stava studiando delle cose di magia nel sen[so >cioè< {P} di antropologia]
931	BO145	1441.589	1443.298	1.709	 [a:h me l' hai raccontato]
932	BO139	1443.439	1443.981	0.542	 eh
933	BO139	1444.014	1447.531	3.517	 uno studio sui riti magici nella sicilia tipo dell' ottoce~ metti una roba deol genere
934	BO145	1447.626	1448.468	0.842	 è già pericolosa
935	BO139	1448.310	1449.485	1.175	 e:h=m:h
936	BO139	1449.726	1455.501	5.775	 e 'ste sue: coinquiline convinte: che lei fosse >parte di una setta satanica< perché han visto 'sti libri che lei stava studiando
937	BO139	1455.934	1460.858	4.924	 >ah son andate in camera di lei le han sequestrato tutto< compreso il dildo che c' aveva ne il {ride}
938	BO139	1461.336	1462.266	0.930	 nel cas[setto]
939	BO147	1461.757	1464.923	3.166	 [ma io] le cose mie non le tocchi >cioè< come (ti) permetti
940	BO139	1465.664	1466.766	1.102	 ma [poi con un dil~ xx]
941	BO147	1465.797	1467.856	2.059	 [(entrare) in came]ra (poi) x=m:h
942	BO145	1468.160	1476.202	8.042	 >cioè< un conto se tu e[ntri in ca]mera e trovi vitelli sgozzati allora [(ti) posso] [da~ >cioè< posso capire che] fai qual[cosa però ades]so se una c' ha più dildi plurimi dildi
943	BO147	1468.927	1469.352	0.425	 [ma s~]
944	BO139	1471.219	1471.560	0.341	 [mh]
945	BO147	1471.594	1472.985	1.391	 [ma (stiamo) a (scherzare)]?
946	BO139	1473.252	1473.810	0.558	 [sì sì]
947	BO139	1476.456	1480.931	4.475	 poi 'ste qua hanno chiamato la madre della tipa del~ la la raga[zza in questio]ne >dicendo<
948	BO147	1480.148	1480.515	0.367	 [mh]
949	BO139	1481.164	1485.462	4.298	 guarda tua figlia fa (parte=o:=i) di:=mh >cioè< fa dei riti satanici in casa così
950	BO139	1485.709	1489.509	3.800	 non è che le han detto guarda abbiam visto questi libri xxxxx solo l' infor[mazione]
951	BO147	1488.763	1489.997	1.234	 [(mi) immagino la] madre
952	BO139	1490.018	1490.701	0.683	 {ride}
953	BO139	1491.259	1491.750	0.491	 [x]
954	BO145	1491.280	1494.713	3.433	 [x l' inf]ormazione solo la loro: lettura la:
955	BO139	1497.675	1499.559	1.884	 accurata quanto l' autolettura del gas
956	BO147	1501.905	1502.305	0.400	 bah
957	BO145	1507.658	1508.591	0.933	 hai rotto le palle
958	BO139	1508.628	1509.428	0.800	 {ride}
959	BO146	1508.732	1510.991	2.259	 {ride}
960	BO147	1509.290	1511.082	1.792	 {ride}
961	BO147	1513.641	1514.133	0.492	 xx
962	BO145	1514.158	1516.182	2.024	 xx hai iniziato a (studiare) (per) l' esame della gialli?
963	BO147	1517.116	1517.550	0.434	 io?
964	BO145	1517.611	1517.987	0.376	 {ride}
965	BO147	1518.395	1518.787	0.392	 {ride}
966	BO147	1519.762	1521.004	1.242	 non si sa quando mette le date
967	BO139	1522.962	1524.674	1.712	 occhio che questo la gialli lo sente {ride}
968	BO147	1524.712	1527.112	2.400	 eh io voglio le date perché intanto (mi) devo (organizzare)
969	BO139	1527.133	1527.583	0.450	 mh
970	BO147	1527.796	1528.662	0.866	 perché [devo da~]
971	BO145	1528.067	1529.392	1.325	 [eh che giorno è] oggi
972	BO145	1529.867	1530.850	0.983	 l' undici aprile
973	BO147	1531.087	1533.146	2.059	 eh vabbè però (mi) devo or[gani~]
974	BO145	1532.654	1533.721	1.067	 [oh non me lo (fi]nire) eh
975	BO145	1534.866	1536.575	1.709	 no non me lo (finire) nel senso che
976	BO145	1537.008	1539.058	2.050	 basta dopo questa basta va'
977	BO145	1542.335	1544.449	2.114	 tanto (ti) fa pure schifo perché lo (mang[i::])
978	BO139	1544.281	1545.515	1.234	 [perch]é xx l' insal[ata]
979	BO145	1545.230	1547.899	2.669	 [ma t]e l' avevo detto che c' avevo solo ques[to]
980	BO139	1547.446	1548.746	1.300	 [eh ma vole]vo mangiare la carne
981	BO139	1553.802	1554.410	0.608	 {ride}
982	BO145	1559.152	1559.810	0.658	 mh
983	BO145	1563.852	1565.535	1.683	 e perché la gialli lo sente 'sto pezzo?
984	BO147	1566.197	1568.138	1.941	 perché è quella che: (cosa il t[iro~)]
985	BO139	1567.580	1570.205	2.625	 [e vai lì oh] gialli senti questo pezzo [xxxxxx] {ride}
986	BO146	1569.046	1569.266	0.220	 {ride}
987	BO146	1569.325	1570.142	0.817	 [xx]
988	BO145	1569.741	1573.199	3.458	 {ride}
989	BO147	1570.258	1571.749	1.491	 {ride}
990	BO146	1570.279	1572.112	1.833	 {ride}
991	BO139	1570.888	1572.721	1.833	 {ride}
992	BO145	1573.275	1574.742	1.467	 no ma perché >cioè<
993	BO139	1574.896	1579.187	4.291	 no lei in in realtà non penso no (vabbè) la sua assiste~ >assistente< poi non so in che rapporti siano sinceramente
994	BO145	1578.504	1579.187	0.683	 [giulia]?
995	BO139	1579.291	1580.141	0.850	 giulia neri
996	BO147	1580.270	1581.387	1.117	 ah beh
997	BO147	1581.482	1583.224	1.742	 potrebbe [essere un::]
998	BO139	1581.841	1583.241	1.400	 [si sta scaricando il telefono]
999	BO145	1583.316	1585.333	2.017	 incentivo a [mettere le date] {ride}
1000	BO147	1584.053	1586.408	2.355	 [incentivo a mettere le date] giusto per sapere
1001	BO139	1586.449	1586.853	0.404	 mh
1002	BO139	1587.007	1588.249	1.242	 {ride}
1003	BO139	1588.316	1590.232	1.916	 ma sì poi lo sentiranno tra un po' xx la xx
1004	BO139	1591.153	1593.345	2.192	 >cioè< adesso sto lavorande ad altre trascrizioni prima quindi
1005	BO139	1596.420	1597.678	1.258	 due giorni {ride}
1006	BO146	1600.103	1600.603	0.500	 ah
1007	BO147	1601.566	1603.524	1.958	 ma (poi) devi (cambiare) sempre persone?
1008	BO145	1602.766	1603.524	0.758	 (e je)
1009	BO146	1604.041	1604.433	0.392	 eh?
1010	BO145	1604.483	1605.024	0.541	 e je
1011	BO139	1605.083	1607.700	2.617	 sì no s[ono così son tipo qua][ttro {P} righ]e
1012	BO145	1605.449	1606.441	0.992	 [(capirai chi)]
1013	BO146	1606.470	1607.478	1.008	 [ah (e je)] {ride}
1014	BO145	1607.762	1608.728	0.966	 <(e [je])>
1015	BO139	1608.195	1610.008	1.813	 [così lo tra][scrivo: a tempo]
1016	BO146	1608.774	1610.016	1.242	 [ah (yes indeed)]
1017	BO145	1610.024	1610.824	0.800	 (je:)
1018	BO146	1610.841	1611.849	1.008	 {ride}
1019	BO147	1610.886	1611.891	1.005	 sì ma:=mh
1020	BO145	1611.908	1612.466	0.558	 (je) {ride}
1021	BO146	1612.639	1613.222	0.583	 xx
1022	BO147	1613.709	1615.076	1.367	 dove le trovi tutte le persone?
1023	BO139	1615.163	1615.888	0.725	 [ah]
1024	BO147	1615.179	1617.729	2.550	 [°cioè:°] {P} >cio[è< nel senso le pers]one
1025	BO139	1616.166	1617.113	0.947	 [da registrare]?
1026	BO139	1618.502	1620.574	2.072	 ma vo:i, la mia coinquilina:, e basta
1027	BO145	1620.602	1621.443	0.841	 a wojtyla
1028	BO139	1621.509	1622.809	1.300	 no {ride}
1029	BO147	1621.863	1622.963	1.100	 {ride}
1030	BO145	1622.026	1623.542	1.516	 {ride}
1031	BO147	1623.238	1624.555	1.317	 aveva il corpo di [cristo]
1032	BO145	1623.925	1624.691	0.766	 [myss keta]
1033	BO145	1625.496	1627.546	2.050	 sai che ieri io e xxxx abbiamo parlato (di) myss keta?
1034	BO139	1627.671	1629.462	1.791	 ah sì? e lei cos' ha detto ah ja:
1035	BO139	1629.537	1630.145	0.608	 wund[erbar]
1036	BO145	1629.787	1632.687	2.900	 [no ti]po tpo m' ha detto e::h è strano
1037	BO146	1632.766	1634.416	1.650	 co~ {ride}
1038	BO147	1633.508	1634.666	1.158	 {ride}
1039	BO145	1633.537	1633.904	0.367	 {ride}
1040	BO145	1633.991	1635.500	1.509	 è un po' strano
1041	BO146	1635.333	1636.174	0.841	 {ride}
1042	BO147	1636.366	1637.966	1.600	 [è vero parlan così]
1043	BO145	1636.395	1641.079	4.684	 [xxx c' ha i polipi nel naso s]econdo [me perché parla t]utta così xxxxxxxxxs
1044	BO139	1638.391	1639.083	0.692	 [ah sì]?
1045	BO139	1639.550	1640.033	0.483	 {ride}
1046	BO139	1641.170	1643.804	2.634	 mio babbo c' ha un polipetto nel naso. si opera la settimana prossima
1047	BO145	1643.816	1645.350	1.534	 sì ma lui c' ha la voce squill[ante]
1048	BO147	1645.171	1646.579	1.408	 [ma ch]e è un polipo 'nte (il) naso?
1049	BO139	1647.379	1648.129	0.750	 è un:
1050	BO139	1648.667	1649.658	0.991	 sai quando nuoti
1051	BO145	1650.012	1651.054	1.042	 {ride}
1052	BO139	1650.025	1650.991	0.966	 fai snorkeling
1053	BO139	1651.221	1652.071	0.850	 e ti entra {ride}
1054	BO139	1652.675	1653.259	0.584	 {ride}
1055	BO139	1653.280	1654.471	1.191	 [no {P} era]
1056	BO147	1653.329	1654.179	0.850	 [immaginavo]
1057	BO145	1654.233	1657.341	3.108	 [una ca]gata l deve (sparare) sempre e comun[que xxx]
1058	BO147	1655.125	1656.767	1.642	 {ride}
1059	BO139	1655.363	1656.346	0.983	 {ride}
1060	BO146	1656.425	1657.366	0.941	 [cos' è che ha detto scusa]?
1061	BO139	1657.500	1657.983	0.483	 niente {ride}
1062	BO146	1658.044	1659.687	1.643	 no no vo~ x mi piaccion le tue battute
1063	BO139	1659.704	1662.204	2.500	 {ride}
1064	BO145	1660.808	1661.600	0.792	 {ride}
1065	BO139	1662.250	1662.774	0.524	 no [xx]
1066	BO147	1662.566	1664.483	1.917	 [ah] certo se le fo io xxxxxx
1067	BO146	1664.483	1666.950	2.467	 {ride} vabbè te (ti) (ci) (ti) (ci) (devo) (fare) (pe::r)
1068	BO139	1667.029	1668.449	1.420	 {ride} [mestiere]
1069	BO146	1667.964	1668.756	0.792	 [eh esa]tto
1070	BO139	1668.539	1669.856	1.317	 {ride}
1071	BO147	1668.873	1669.798	0.925	 (per)? cosa?
1072	BO146	1669.968	1670.276	0.308	 eh
1073	BO146	1670.851	1671.943	1.092	 io le tue:
1074	BO139	1672.585	1673.968	1.383	 {ride}
1075	BO146	1673.130	1675.430	2.300	 com' ha detto lui. per mestiere devo farlo
1076	BO139	1675.442	1676.834	1.392	 è come quando vado a casa di
1077	BO146	1676.667	1680.367	3.700	 come: quando: (lui) (piglia) (per il) (culo) a (lei) e la fa (incazzare) è uguale
1078	BO139	1677.463	1680.446	2.983	 {ride}
1079	BO139	1680.796	1681.713	0.917	 {ride}
1080	BO147	1681.158	1681.742	0.584	 {ride}
1081	BO145	1681.783	1682.875	1.092	 ma adesso
1082	BO147	1682.938	1683.763	0.825	 xxxxx
1083	BO139	1683.963	1685.574	1.611	 ma anche a c~ a casa sua tipo
1084	BO139	1685.649	1690.608	4.959	 >u- una volta mi ricordo che abbiam d~< abbiam detto la stessa cosa tua mamma a te ha detto eh cosa cazzo di~ così a me fa {ride}
1085	BO139	1690.807	1691.832	1.025	 ah sì sì c' hai rag[ione] {ride}
1086	BO147	1691.619	1693.402	1.783	 {ride}
1087	BO145	1691.657	1696.490	4.833	 [ma] per[ché mamma c' ha dei <pre]giudizi nei miei confronti> da quando (sono) nata p[enso]
1088	BO146	1692.006	1693.123	1.117	 [xxxx]
1089	BO139	1696.111	1696.694	0.583	 [mh mh]
1090	BO147	1696.552	1697.061	0.509	 {ride}
1091	BO145	1697.119	1699.960	2.841	 e poi daniela non devi avere pregiudizi su di me io <io>
1092	BO147	1700.260	1703.210	2.950	 ma quanto m' ha fa~ {ride} m' ha fatto ride(re) quando
1093	BO139	1701.414	1702.098	0.684	 {ride}
1094	BO147	1704.274	1708.007	3.733	 m' ha raccontato quando t' ha visto per la prima volta che t' ha detto fatt(i) coraggio tipo
1095	BO146	1707.769	1710.519	2.750	 {ride}
1096	BO139	1708.211	1712.366	4.155	 {ride}
1097	BO145	1708.478	1710.336	1.858	 no la seconda (mi) pa[re]
1098	BO147	1710.144	1711.169	1.025	 ([io] quant' ho riso)
1099	BO147	1712.410	1714.744	2.334	 {ride}
1100	BO147	1714.781	1715.331	0.550	 cosa?
1101	BO147	1715.969	1718.308	2.339	 chi è? oh dio santo è=m:h
1102	BO146	1718.327	1718.968	0.641	 è uno
1103	BO145	1719.693	1721.210	1.517	 CHI È:? voglio s[ape:(re)]
1104	BO146	1720.564	1725.699	5.135	 [uno che m' ha s]critto xx xxx prima xxx xx prima [xxxxxxxxxx xx pri]mo anno
1105	BO145	1723.135	1723.910	0.775	 [quando]?
1106	BO147	1723.493	1724.999	1.506	 [è uno delle troie (di) jesi]
1107	BO145	1726.250	1726.692	0.442	 fa vede(re)
1108	BO147	1727.835	1730.893	3.058	 uno delle troie (di) jesi che s' è passato ovvia[mente]
1109	BO146	1730.252	1730.910	0.658	 xx sì
1110	BO147	1731.135	1732.735	1.600	 l' amico suo (di) santa maria n(u)ova
1111	BO139	1733.698	1734.064	0.366	 mh
1112	BO139	1734.635	1735.910	1.275	 ho un' amica di santa maria nuova
1113	BO139	1736.526	1737.618	1.092	 non mi ricordo come [si chiama]
1114	BO145	1737.118	1738.668	1.550	 [sì: è] quella che conosce (lia)
1115	BO147	1738.681	1739.339	0.658	 ma [chi è]?
1116	BO145	1738.873	1740.031	1.158	 [mara]: cosa lì
1117	BO139	1741.065	1741.798	0.733	 sì qualcosa
1118	BO147	1742.140	1742.823	0.683	 mara chi?
1119	BO147	1743.644	1744.794	1.150	 {ride}
1120	BO145	1743.707	1745.773	2.066	 come xxxx come fa (di) cognome
1121	BO139	1745.786	1746.524	0.738	 boh adesso lo cerco
1122	BO146	1746.557	1747.132	0.575	 bianchi
1123	BO139	1747.790	1748.148	0.358	 sì
1124	BO146	1748.265	1748.565	0.300	 sì
1125	BO139	1748.810	1749.252	0.442	 mh
1126	BO147	1749.860	1750.160	0.300	 perché?
1127	BO146	1750.181	1752.256	2.075	 xxxx (come si chia[ma) xxxxx]
1128	BO139	1750.856	1752.747	1.891	 [l' ho conosciuta ad imola perché stud]ia:
1129	BO147	1753.031	1753.364	0.333	 ah
1130	BO139	1753.393	1754.768	1.375	 scienze erboristiche ad imola
1131	BO147	1755.243	1757.643	2.400	 <sci[enze erobistiche]>?
1132	BO145	1755.406	1757.647	2.241	 [che figata scienze erboristiche]
1133	BO145	1757.906	1758.574	0.668	 fighissimo
1134	BO147	1758.581	1761.989	3.408	 puoi fa::~=e:h i cosi i medicinali quelli omeopatici?
1135	BO139	1762.239	1762.956	0.717	 mh penso di sì
1136	BO145	1763.785	1764.660	0.875	 fighissimi
1137	BO139	1765.876	1769.743	3.867	 tutti ad i~ a imola fan quello >anche perché penso ci sia< sol[tanto quello e un' altra co]sa mh
1138	BO147	1768.063	1769.238	1.175	 [c' è solo quello eh]
1139	BO139	1771.497	1772.249	0.752	 è [rimasto tipo]
1140	BO145	1771.618	1774.260	2.642	 [madonna sai] trasferirsi a imola che depressio(ne)
1141	BO147	1774.390	1778.607	4.217	 ma (i)nfatti >cioè< non: c' è neanche una vit[a universitaria]
1142	BO145	1777.140	1779.774	2.634	 [poi a parte imola è bruttiss]imo come nome
1143	BO146	1778.619	1779.627	1.008	 {ride}
1144	BO145	1782.728	1783.228	0.500	 no?
1145	BO147	1783.815	1784.232	0.417	 {ride}
1146	BO139	1785.023	1786.848	1.825	 >volevo fare una battuta cattiva< xxxxx {ride}
1147	BO139	1787.915	1789.115	1.200	 è salatissima xx
1148	BO145	1789.856	1790.773	0.917	 che cos' è salato?
1149	BO139	1790.860	1791.510	0.650	 mh
1150	BO139	1792.431	1793.148	0.717	 xx
1151	BO139	1793.210	1794.252	1.042	 metti i tocchi
1152	BO139	1794.369	1796.710	2.341	 di: sale grosso di pro~ >cioè< della carne qua
1153	BO145	1797.044	1798.208	1.164	 b(u)oni a me piace (u)n bel po'
1154	BO139	1798.219	1799.136	0.917	 eh sì però sono
1155	BO139	1799.548	1800.498	0.950	 mastodontici
1156	BO145	1801.777	1802.452	0.675	 ma quel~ ah
1157	BO145	1802.602	1803.702	1.100	 ma quelli li devi mangia(re) con la carne
1158	BO147	1804.131	1805.506	1.375	 no quelli li devi scansa(re)
1159	BO139	1805.664	1805.914	0.250	 mh
1160	BO145	1805.918	1806.518	0.600	 no non li (mangio)
1161	BO146	1807.534	1808.459	0.925	 xxxx
1162	BO139	1808.492	1808.942	0.450	 xx
1163	BO139	1809.180	1810.913	1.733	 >visto che mi sta per si s~ eh<
1164	BO139	1811.225	1811.792	0.567	 AH
1165	BO139	1812.129	1815.021	2.892	 ho visto che mi si sta per scaricare il telefono quindi in[terrom]po qua
1166	BO145	1814.296	1814.646	0.350	 [ah]
1167	BO145	1815.404	1815.621	0.217	 mh
1168	BO139	1815.800	1816.758	0.958	 le comunicazion[i]
1169	BO145	1816.808	1817.683	0.875	 a quanti minuti siamo?
1170	BO139	1817.716	1820.191	2.475	 trenta minuti e dicia::~ venti secondi
1171	BO145	1820.249	1821.182	0.933	 eh [va be(ne) allora]
1172	BO147	1820.453	1822.003	1.550	 [e:h c' è ma]teriale
