tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
322	BO093	1810.152	1813.25	3.098	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	ma qual è il problema? che andando a interagire,	ma qual è il problema? che andando a interagire,	ma qual è il problema che andando a interagire
323	BO093	1814.051	1820.332	6.281	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	12	e::h queste proteine sembrano riuscire a traferire questo folding sbagliato ad altre	e::h queste proteine sembrano riuscire a traferire questo folding sbagliato ad altre	eh queste proteine sembrano riuscire a traferire questo folding sbagliato ad altre
324	BO093	1821.481	1822.4	0.919	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	per cui	per cui	per cui
325	BO093	1822.982	1833.278	10.296	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	22	quando iniziano le prime proteine ad assumere questo folding a foglietto beta poi tendono ad avere quello che si chiama effetto prionico.	quando iniziano le prime proteine ad assumere questo folding a foglietto beta poi tendono ad avere quello che si chiama effetto prionico.	quando iniziano le prime proteine ad assumere questo folding a foglietto beta poi tendono ad avere quello che si chiama effetto prionico
326	BO093	1835.886	1841.003	5.117	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	11	i prioni voi sapete sono degli agenti patogeni di natura proteica.	i prioni voi sapete sono degli agenti patogeni di natura proteica.	i prioni voi sapete sono degli agenti patogeni di natura proteica
327	BO093	1842.667	1850.875	8.208	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	18	e::h sono stati considerati per molto tempo degli organismi strani perché andavano contro tutti i principi della genetica.	e::h sono stati considerati per molto tempo degli organismi strani perché andavano contro tutti i principi della genetica.	eh sono stati considerati per molto tempo degli organismi strani perché andavano contro tutti i principi della genetica
328	BO093	1851.366	1854.15	2.784	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	nel senso che non hanno un acido nucleico,	nel senso che non hanno un acido nucleico,	nel senso che non hanno un acido nucleico
329	BO093	1854.646	1858.204	3.558	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	di partenza che permette la loro replicazione.	di partenza che permette la loro replicazione.	di partenza che permette la loro replicazione
330	BO093	1858.646	1869.325	10.679	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	20	ma questi prioni si replicano andando a trasferire le caratteristiche strutturali ad altre proteine e questa caratteristica strutturale è essenzialmente	ma questi prioni si replicano andando a trasferire le caratteristiche strutturali ad altre proteine e questa caratteristica strutturale è essenzialmente	ma questi prioni si replicano andando a trasferire le caratteristiche strutturali ad altre proteine e questa caratteristica strutturale è essenzialmente
331	BO093	1869.909	1873.905	3.996	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	e::h una conformazione totalmente a foglietto beta.	e::h una conformazione totalmente a foglietto beta.	eh una conformazione totalmente a foglietto beta
332	BO093	1874.769	1892.887	18.118	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	36	ora eh in tutte le malattie neurodegenerative le diverse proteine quindi la betamilosi per l' alzheimer, l' alfasinucleina per il parkinson, il ti di pi quarantatre per la sla e la demenza frontotemporale, e così via,	ora eh in tutte le malattie neurodegenerative le diverse proteine quindi la betamilosi per l' alzheimer, l' alfasinucleina per il parkinson, il ti di pi quarantatre per la sla e la demenza frontotemporale, e così via,	ora eh in tutte le malattie neurodegenerative le diverse proteine quindi la betamilosi per l' alzheimer l' alfasinucleina per il parkinson il ti di pi quarantatre per la sla e la demenza frontotemporale e così via
333	BO093	1893.345	1898.916	5.571	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	10	assumono questa struttura a foglietto beta tendono a diventare appiccicose.	assumono questa struttura a foglietto beta tendono a diventare appiccicose.	assumono questa struttura a foglietto beta tendono a diventare appiccicose
334	BO093	1899.464	1910.017	10.553	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	20	e a trasferirla ad altre per questo si è pensato che ci potesse essere la capacità di queste proteine di:	e a trasferirla ad altre per questo si è pensato che ci potesse essere la capacità di queste proteine di:	e a trasferirla ad altre per questo si è pensato che ci potesse essere la capacità di queste proteine di
335	BO093	1910.522	1918.637	8.115	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	14	spingere altre proteine ad assumere questa conformazione e quindi a propagare il danno fondamentalmente.	spingere altre proteine ad assumere questa conformazione e quindi a propagare il danno fondamentalmente.	spingere altre proteine ad assumere questa conformazione e quindi a propagare il danno fondamentalmente
336	BO093	1919.292	1936.833	17.541	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	40	per dimostrare l' ipotesi prio~ prionica è stato fatto questo esperimento in cui si è preso un topo con una malattia neurodegenerativa ed è stato fatto per la proteina prionica ed è stato fatto per la mucca pazza per intenderci,	per dimostrare l' ipotesi prio~ prionica è stato fatto questo esperimento in cui si è preso un topo con una malattia neurodegenerativa ed è stato fatto per la proteina prionica ed è stato fatto per la mucca pazza per intenderci,	per dimostrare l' ipotesi prio~ prionica è stato fatto questo esperimento in cui si è preso un topo con una malattia neurodegenerativa ed è stato fatto per la proteina prionica ed è stato fatto per la mucca pazza per intenderci
337	BO093	1937.456	1940.902	3.446	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	come controllo positivo di un' ipotesi prionica,	come controllo positivo di un' ipotesi prionica,	come controllo positivo di un' ipotesi prionica
338	BO093	1941.311	1948.645	7.334	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	20	è stato fatto per la proteina betamiloide l' alfasinucleina la proteina tau e più recentemente per ti di pi quarantatrè	è stato fatto per la proteina betamiloide l' alfasinucleina la proteina tau e più recentemente per ti di pi quarantatrè	è stato fatto per la proteina betamiloide l' alfasinucleina la proteina tau e più recentemente per ti di pi quarantatrè
339	BO093	1949.547	1958.028	8.481	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	16	e::h il topo malato a un certo punto perché ha le mutazioni genetiche che causano queste:	e::h il topo malato a un certo punto perché ha le mutazioni genetiche che causano queste:	eh il topo malato a un certo punto perché ha le mutazioni genetiche che causano queste
340	BO093	1958.469	1964.569	6.1	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	15	questi aggregati di metamiloide alfasinucleina e così via a un certo punto sviluppa le placche.	questi aggregati di metamiloide alfasinucleina e così via a un certo punto sviluppa le placche.	questi aggregati di metamiloide alfasinucleina e così via a un certo punto sviluppa le placche
341	BO093	1965.524	1967.28	1.756	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	a livello del sistema nervoso.	a livello del sistema nervoso.	a livello del sistema nervoso
342	BO093	1967.734	1973.935	6.201	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	16	a quel punto veniva prelevato il tessuto nervoso di questo topo e si facevano degli xxx,	a quel punto veniva prelevato il tessuto nervoso di questo topo e si facevano degli xxx,	a quel punto veniva prelevato il tessuto nervoso di questo topo e si facevano degli xxx
343	BO093	1974.636	1981.502	6.866	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	12	e si andava a utilizzare il lisato oppure la proteina sintetica malfoldata.	e si andava a utilizzare il lisato oppure la proteina sintetica malfoldata.	e si andava a utilizzare il lisato oppure la proteina sintetica malfoldata
344	BO093	1982.079	1983.272	1.193	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	questo lisato,	questo lisato,	questo lisato
345	BO093	1983.809	1989.892	6.083	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	15	andava poi ad essere iniettato a livello cerebrale in un topo sano che non aveva,	andava poi ad essere iniettato a livello cerebrale in un topo sano che non aveva,	andava poi ad essere iniettato a livello cerebrale in un topo sano che non aveva
346	BO093	1990.473	1994.207	3.734	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	e::h diciamo che non avrebbe sviluppato la patologia.	e::h diciamo che non avrebbe sviluppato la patologia.	eh diciamo che non avrebbe sviluppato la patologia
347	BO093	1994.991	2000.901	5.91	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	17	e quello che si è visto sia che per il lisato che per la proteina sintetica aggregata,	e quello che si è visto sia che per il lisato che per la proteina sintetica aggregata,	e quello che si è visto sia che per il lisato che per la proteina sintetica aggregata
348	BO093	2001.176	2003.946	2.77	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	andandola a iniettare nel topo sano,	andandola a iniettare nel topo sano,	andandola a iniettare nel topo sano
349	BO093	2004.351	2007.881	3.53	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	nel tempo il topo sviluppa aggregati,	nel tempo il topo sviluppa aggregati,	nel tempo il topo sviluppa aggregati
350	BO093	2008.459	2010.958	2.499	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	perdita neuronale in alcuni casi,	perdita neuronale in alcuni casi,	perdita neuronale in alcuni casi
351	BO093	2011.401	2017.577	6.176	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	11	e si arriva alla morte dell' animale con dei sintomi tipo	e si arriva alla morte dell' animale con dei sintomi tipo	e si arriva alla morte dell' animale con dei sintomi tipo
352	BO093	2018.092	2019.988	1.896	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	simili a quelli che sviluppano	simili a quelli che sviluppano	simili a quelli che sviluppano
353	BO093	2020.473	2023.394	2.921	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	diciamo i modelli delle diverse patologie.	diciamo i modelli delle diverse patologie.	diciamo i modelli delle diverse patologie
354	BO093	2024.006	2027.91	3.904	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	questo ha ovviamente dimostrato l' ipotesi prionica.	questo ha ovviamente dimostrato l' ipotesi prionica.	questo ha ovviamente dimostrato l' ipotesi prionica
355	BO093	2028.311	2034.68	6.369	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	13	del e::h diciamo del ruolo dell' effetto di queste proteine nelle diverse neuropatologie.	del e::h diciamo del ruolo dell' effetto di queste proteine nelle diverse neuropatologie.	del eh diciamo del ruolo dell' effetto di queste proteine nelle diverse neuropatologie
356	BO093	2036.658	2037.473	0.815	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	e::hm	e::hm	ehm
357	BO093	2038.322	2046.307	7.985	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	13	ora m:h abbiamo detto che l' effetto di queste proteine malfoldate di questi	ora m:h abbiamo detto che l' effetto di queste proteine malfoldate di questi	ora mh abbiamo detto che l' effetto di queste proteine malfoldate di questi
358	BO093	2046.752	2050.65	3.898	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	e::hm accumuli ehm diciamo della presenza di queste neurofibrille,	e::hm accumuli ehm diciamo della presenza di queste neurofibrille,	ehm accumuli ehm diciamo della presenza di queste neurofibrille
359	BO093	2051.008	2053.934	2.926	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	è principlamente una morte neuronale.	è principlamente una morte neuronale.	è principlamente una morte neuronale
360	BO093	2055.293	2056.77	1.477	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	e la morte neuronale,	e la morte neuronale,	e la morte neuronale
361	BO093	2057.167	2062.824	5.657	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	12	avviene in quasi mh in tutte le patologie attraverso un meccanismo apoptotico.	avviene in quasi mh in tutte le patologie attraverso un meccanismo apoptotico.	avviene in quasi mh in tutte le patologie attraverso un meccanismo apoptotico
362	BO093	2063.554	2067.262	3.708	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	più recentemente si è visto che anche la microctosi,	più recentemente si è visto che anche la microctosi,	più recentemente si è visto che anche la microctosi
363	BO093	2067.708	2071.552	3.844	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	che è una morte necrotica programmata è coinvolta,	che è una morte necrotica programmata è coinvolta,	che è una morte necrotica programmata è coinvolta
364	BO093	2071.993	2077.14	5.147	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	nella neurodegenerazione a livello delle malattie neurodegenerative.	nella neurodegenerazione a livello delle malattie neurodegenerative.	nella neurodegenerazione a livello delle malattie neurodegenerative
365	BO093	2078.198	2083.672	5.474	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	e questo è comune a tutte le patologie neurodegenerative.	e questo è comune a tutte le patologie neurodegenerative.	e questo è comune a tutte le patologie neurodegenerative
366	BO093	2084.53	2092.87	8.34	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	18	come pure comune a tutte queste pa~ a tutte queste patologie è un' alterazione a carico dei mitocondri	come pure comune a tutte queste pa~ a tutte queste patologie è un' alterazione a carico dei mitocondri	come pure comune a tutte queste pa~ a tutte queste patologie è un' alterazione a carico dei mitocondri
367	BO093	2093.547	2104.58	11.033	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	22	i mitocondri tendono ad essere danneggiati e c' è un' alterazione dell' omeostasi del calcio della fissione e della fusione dei mitocondri,	i mitocondri tendono ad essere danneggiati e c' è un' alterazione dell' omeostasi del calcio della fissione e della fusione dei mitocondri,	i mitocondri tendono ad essere danneggiati e c' è un' alterazione dell' omeostasi del calcio della fissione e della fusione dei mitocondri
368	BO093	2104.938	2108.781	3.843	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	11	e c' è una grossa produzione di specie reattive dell' ossigeno.	e c' è una grossa produzione di specie reattive dell' ossigeno.	e c' è una grossa produzione di specie reattive dell' ossigeno
369	BO093	2109.483	2115.313	5.83	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	10	che vanno a propagare l' alterazione mitocondriale e il danno.	che vanno a propagare l' alterazione mitocondriale e il danno.	che vanno a propagare l' alterazione mitocondriale e il danno
370	BO093	2116.619	2122.84	6.221	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	14	ora e::h anche qui noi stiamo parlando di tutti meccanismi come dire in parallelo.	ora e::h anche qui noi stiamo parlando di tutti meccanismi come dire in parallelo.	ora eh anche qui noi stiamo parlando di tutti meccanismi come dire in parallelo
371	BO093	2123.395	2128.883	5.488	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	17	perché noi non sappiamo quali sono le cause cioè noi non sappiamo se il danno al mitocondrio,	perché noi non sappiamo quali sono le cause cioè noi non sappiamo se il danno al mitocondrio,	perché noi non sappiamo quali sono le cause cioè noi non sappiamo se il danno al mitocondrio
372	BO093	2129.22	2134.084	4.864	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	16	è quello che provoca i ros o sono i ros che provocano il danno al mitocondrio.	è quello che provoca i ros o sono i ros che provocano il danno al mitocondrio.	è quello che provoca i ros o sono i ros che provocano il danno al mitocondrio
373	BO093	2135.639	2147.124	11.485	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	22	e::h non sappiamo se sono queste proteine malfoldate che provocano l' alterazione mitocondriale o provocano l' apoptosi e indirettamente l' alterazione mitocondriale.	e::h non sappiamo se sono queste proteine malfoldate che provocano l' alterazione mitocondriale o provocano l' apoptosi e indirettamente l' alterazione mitocondriale.	eh non sappiamo se sono queste proteine malfoldate che provocano l' alterazione mitocondriale o provocano l' apoptosi e indirettamente l' alterazione mitocondriale
374	BO093	2147.464	2154.326	6.862	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	13	cioè l' ordine la sequenza con cui compaiono nelle diverse patologie questi xxx,	cioè l' ordine la sequenza con cui compaiono nelle diverse patologie questi xxx,	cioè l' ordine la sequenza con cui compaiono nelle diverse patologie questi xxx
375	BO093	2154.819	2159.208	4.389	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	13	non è noto. però ci sono e sono comuni a tutte le patologie.	non è noto. però ci sono e sono comuni a tutte le patologie.	non è noto però ci sono e sono comuni a tutte le patologie
376	???	2159.45	2161.841	2.391	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	ma questa necrosi programma[ta]	ma questa necrosi programma[ta]	ma questa necrosi programmata
377	BO093	2161.5	2162.807	1.307	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	[x]xxxx sì	[x]xxxx sì	xxxxx sì
378	???	2162.808	2166.55	3.742	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	quella lì esiste solo in una condizione patologica	quella lì esiste solo in una condizione patologica	quella lì esiste solo in una condizione patologica
379	BO093	2166.58	2169.43	2.85	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	no no è anche fisiologica anche durante lo sviluppo	no no è anche fisiologica anche durante lo sviluppo	no no è anche fisiologica anche durante lo sviluppo
380	???	2169.564	2171.015	1.451	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	ma una necrosi?	ma una necrosi?	ma una necrosi
381	BO093	2171.185	2173.658	2.473	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	una necrosi programmata la necroctosi.	una necrosi programmata la necroctosi.	una necrosi programmata la necroctosi
382	???	2173.66	2175.339	1.679	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	ma non causa infiammazione?	ma non causa infiammazione?	ma non causa infiammazione
383	BO093	2175.386	2179.176	3.79	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	causa infiammazione ma è controllata non è casuale eh	causa infiammazione ma è controllata non è casuale eh	causa infiammazione ma è controllata non è casuale eh
384	BO093	2180.351	2185.317	4.966	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	11	non è una necrosi casuale è una forma di morte necrotica,	non è una necrosi casuale è una forma di morte necrotica,	non è una necrosi casuale è una forma di morte necrotica
385	BO093	2185.862	2197.654	11.792	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	29	in cui si attiva il sistema immunitario in modo tale che poi elimini attraverso un livello di infiammazione non esagerato ovviamente le cellule che poi vanno incontro a: morte.	in cui si attiva il sistema immunitario in modo tale che poi elimini attraverso un livello di infiammazione non esagerato ovviamente le cellule che poi vanno incontro a: morte.	in cui si attiva il sistema immunitario in modo tale che poi elimini attraverso un livello di infiammazione non esagerato ovviamente le cellule che poi vanno incontro a morte
386	BO093	2198.55	2205.739	7.189	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	16	questo durante lo sviluppo è chiaro che nelle malattie neurodegenerative la necroctosi contribuisce alla minore infiammazione.	questo durante lo sviluppo è chiaro che nelle malattie neurodegenerative la necroctosi contribuisce alla minore infiammazione.	questo durante lo sviluppo è chiaro che nelle malattie neurodegenerative la necroctosi contribuisce alla minore infiammazione
387	BO093	2206.987	2212.902	5.915	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	perché lì e::h abbiamo una attivazione eccessiva della microglia.	perché lì e::h abbiamo una attivazione eccessiva della microglia.	perché lì eh abbiamo una attivazione eccessiva della microglia
388	BO093	2213.332	2217.821	4.489	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	però è un meccanismo che funziona anche fisiologicamente.	però è un meccanismo che funziona anche fisiologicamente.	però è un meccanismo che funziona anche fisiologicamente
389	???	2217.821	2221.385	3.564	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	ma perché non sostituirla a una semplice apoptosi?	ma perché non sostituirla a una semplice apoptosi?	ma perché non sostituirla a una semplice apoptosi
390	BO093	2221.444	2232.637	11.193	True	0	0	0	0	0	0	False	False	False	False	False		0	2	0	26	quello lo devi chiedere a madre natura non a me ((ride)) perché cioè ((ride)) per me poteva bastare l' apoptosi evidentemente no. >diciamo< sono dei pathway diversi poi	quello lo devi chiedere a madre natura non a me {ride} perché cioè {ride} per me poteva bastare l' apoptosi evidentemente no. >diciamo< sono dei pathway diversi poi	quello lo devi chiedere a madre natura non a me {ride} perché cioè {ride} per me poteva bastare l' apoptosi evidentemente no diciamo sono dei pathway diversi poi
391	BO093	2232.902	2241.449	8.547	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	25	adesso se ti farai un corso di fisiologia molecolare chi lo sta facendo xx le distinzioni tra questi tipi di morte sono sempre più sfumate.	adesso se ti farai un corso di fisiologia molecolare chi lo sta facendo xx le distinzioni tra questi tipi di morte sono sempre più sfumate.	adesso se ti farai un corso di fisiologia molecolare chi lo sta facendo xx le distinzioni tra questi tipi di morte sono sempre più sfumate
392	BO093	2242.194	2254.975	12.781	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	28	e sembrano veramente diciamo un continuum di tipi di morti avendo come estremi l' apoptosi e la necrosi classica e in mezzo ositutti questi tipi di morbo programmata,	e sembrano veramente diciamo un continuum di tipi di morti avendo come estremi l' apoptosi e la necrosi classica e in mezzo ositutti questi tipi di morbo programmata,	e sembrano veramente diciamo un continuum di tipi di morti avendo come estremi l' apoptosi e la necrosi classica e in mezzo ositutti questi tipi di morbo programmata
393	BO093	2255.287	2258.699	3.412	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	11	tra cui anche la morte autofagica perché c' è anche quella.	tra cui anche la morte autofagica perché c' è anche quella.	tra cui anche la morte autofagica perché c' è anche quella
394	BO093	2259.149	2272.52	13.371	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	30	per cui è diciamo una situazione più complessa però quello che è interessante xxx però perché un tipo di morte o l' altro non te lo so dire cioè non	per cui è diciamo una situazione più complessa però quello che è interessante xxx però perché un tipo di morte o l' altro non te lo so dire cioè non	per cui è diciamo una situazione più complessa però quello che è interessante xxx però perché un tipo di morte o l' altro non te lo so dire cioè non
395	BO093	2273.13	2274.123	0.993	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	allora	allora	allora
396	BO093	2274.885	2278.397	3.512	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	mitocondri allora il legame tra	mitocondri allora il legame tra	mitocondri allora il legame tra
397	BO093	2279.475	2284.009	4.534	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	alterazione mitocondriale e neurodegenerazione è strettissimo	alterazione mitocondriale e neurodegenerazione è strettissimo	alterazione mitocondriale e neurodegenerazione è strettissimo
398	BO093	2284.732	2298.64	13.908	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	23	considerate che molte patologie e::hm anche del neurosviluppo in cui eh ci sono xxxx a carico di geni che codificano per proteine mitocondriali,	considerate che molte patologie e::hm anche del neurosviluppo in cui eh ci sono xxxx a carico di geni che codificano per proteine mitocondriali,	considerate che molte patologie ehm anche del neurosviluppo in cui eh ci sono xxxx a carico di geni che codificano per proteine mitocondriali
399	BO093	2299.493	2303.888	4.395	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	12	o alterazioni in generale anche a carico del di enne a mitocondriale,	o alterazioni in generale anche a carico del di enne a mitocondriale,	o alterazioni in generale anche a carico del di enne a mitocondriale
400	BO093	2304.218	2307.349	3.131	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	determinano quasi sempre un fenotipo neurale.	determinano quasi sempre un fenotipo neurale.	determinano quasi sempre un fenotipo neurale
401	BO093	2309.123	2315.604	6.481	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	13	e::h quindi c' è un legame veramente strettissimo tra mitocondri e sistema nervoso.	e::h quindi c' è un legame veramente strettissimo tra mitocondri e sistema nervoso.	eh quindi c' è un legame veramente strettissimo tra mitocondri e sistema nervoso
402	BO093	2316.361	2325.071	8.71	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	18	perché magari semplicemente che il sistema nervoso è più sensibile e suscettibile all' alterazione della funzionalità dei mitocondri,	perché magari semplicemente che il sistema nervoso è più sensibile e suscettibile all' alterazione della funzionalità dei mitocondri,	perché magari semplicemente che il sistema nervoso è più sensibile e suscettibile all' alterazione della funzionalità dei mitocondri
403	BO093	2325.419	2329.203	3.784	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	11	però fondamentalmente questo è il punto c' è un legame strettissimo.	però fondamentalmente questo è il punto c' è un legame strettissimo.	però fondamentalmente questo è il punto c' è un legame strettissimo
404	BO093	2330.136	2344.591	14.455	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	26	ora nelle malattie neurodegenerative vedremo addirittura è stato visto che per quanto riguarda il parkinson gli inibitori ad esempio del complesso primo della catena respiratoria mitocondriale,	ora nelle malattie neurodegenerative vedremo addirittura è stato visto che per quanto riguarda il parkinson gli inibitori ad esempio del complesso primo della catena respiratoria mitocondriale,	ora nelle malattie neurodegenerative vedremo addirittura è stato visto che per quanto riguarda il parkinson gli inibitori ad esempio del complesso primo della catena respiratoria mitocondriale
405	BO093	2345.022	2351.621	6.599	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	10	provocano il parkinson familiare e questo del parkinson scusa~ sporadico,	provocano il parkinson familiare e questo del parkinson scusa~ sporadico,	provocano il parkinson familiare e questo del parkinson scusa~ sporadico
406	BO093	2351.898	2361.632	9.734	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	21	eh ad eziologia ambientale e questo è stato visto perché non so se sapete che a xxxx xxx venivano utilizzati come,	eh ad eziologia ambientale e questo è stato visto perché non so se sapete che a xxxx xxx venivano utilizzati come,	eh ad eziologia ambientale e questo è stato visto perché non so se sapete che a xxxx xxx venivano utilizzati come
407	BO093	2361.941	2363.264	1.323	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	antiparassitari	antiparassitari	antiparassitari
408	BO093	2363.718	2370.977	7.259	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	17	e::hm negli cin~ quaranta e cinquanta e ovviamente veniva usati dai contadini senza nessun tipo di protezione.	e::hm negli cin~ quaranta e cinquanta e ovviamente veniva usati dai contadini senza nessun tipo di protezione.	ehm negli cin~ quaranta e cinquanta e ovviamente veniva usati dai contadini senza nessun tipo di protezione
409	BO093	2371.89	2378.997	7.107	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	11	in queste ehp opolazioni rurali c' era un' incidenza elevatissimadi parkinson,	in queste ehp opolazioni rurali c' era un' incidenza elevatissimadi parkinson,	in queste ehp opolazioni rurali c' era un' incidenza elevatissimadi parkinson
410	BO093	2379.443	2389.819	10.376	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	24	ed è stata messa in diciamo in relazione all' utilizzo di questi antiparassitari che andavano proprio ad agire sul complesso primo della catena respiratoria.	ed è stata messa in diciamo in relazione all' utilizzo di questi antiparassitari che andavano proprio ad agire sul complesso primo della catena respiratoria.	ed è stata messa in diciamo in relazione all' utilizzo di questi antiparassitari che andavano proprio ad agire sul complesso primo della catena respiratoria
411	BO093	2390.083	2396.878	6.795	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	15	tant' è che adesso noi utilizziamo queste molecole per creare dei modelli farmacologici di parkinson.	tant' è che adesso noi utilizziamo queste molecole per creare dei modelli farmacologici di parkinson.	tant' è che adesso noi utilizziamo queste molecole per creare dei modelli farmacologici di parkinson
412	BO093	2397.213	2400.28	3.067	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	proprio perché c' è una casua~ causalità diretta.	proprio perché c' è una casua~ causalità diretta.	proprio perché c' è una casua~ causalità diretta
413	BO093	2401.488	2406.726	5.238	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	10	ora e::hm l' altro aspetto è che specialmente nel parkinson,	ora e::hm l' altro aspetto è che specialmente nel parkinson,	ora ehm l' altro aspetto è che specialmente nel parkinson
414	BO093	2407.332	2418.279	10.947	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	24	nelle se noi consideriamo forme genetiche di parkinson molte di queste sono date da mutazioni di geni che cau~ che codificano per proteine mitocondriali.	nelle se noi consideriamo forme genetiche di parkinson molte di queste sono date da mutazioni di geni che cau~ che codificano per proteine mitocondriali.	nelle se noi consideriamo forme genetiche di parkinson molte di queste sono date da mutazioni di geni che cau~ che codificano per proteine mitocondriali
