tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
532	TO017	1404.332	1407.999	3.667	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	16	qualcosa che ha a che fare con il decadimento degli isotopi del carbonio non lo so.	qualcosa che ha a che fare con il decadimento degli isotopi del carbonio non lo so.	qualcosa che ha a che fare con il decadimento degli isotopi del carbonio non lo so
533	TO017	1408.235	1411.564	3.329	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	13	comunque gli scienziati fanno queste cose con la pietra non lo potete fare.	comunque gli scienziati fanno queste cose con la pietra non lo potete fare.	comunque gli scienziati fanno queste cose con la pietra non lo potete fare
534	TO017	1411.611	1415.134	3.523	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	12	perché la materia non vivente non può essere datata col carbonio quattordici.	perché la materia non vivente non può essere datata col carbonio quattordici.	perché la materia non vivente non può essere datata col carbonio quattordici
535	TO017	1415.206	1415.529	0.323	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	quindi	quindi	quindi
536	TO017	1415.756	1418.148	2.392	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	10	o qualcuno è stato abbastanza gentile da scrivere la data	o qualcuno è stato abbastanza gentile da scrivere la data	o qualcuno è stato abbastanza gentile da scrivere la data
537	TO017	1419.062	1419.356	0.294	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	su	su	su
538	TO017	1419.762	1423.648	3.886	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	20	su quel pezzo di pietra oppure non potete sapere quando è stato scritto (.) in questo caso la data c' era	su quel pezzo di pietra oppure non potete sapere quando è stato scritto {P} in questo caso la data c' era	su quel pezzo di pietra oppure non potete sapere quando è stato scritto {P} in questo caso la data c' era
539	TO017	1424.243	1425.737	1.494	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	ottocentocinquantatre,	ottocentocinquantatre,	ottocentocinquantatre
540	TO017	1426.493	1427.437	0.944	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	<avanti>	<avanti>	avanti
541	TO017	1427.812	1428.462	0.65	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	cristo.	cristo.	cristo
542	TO017	1429.618	1430.212	0.594	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	e:::h	e:::h	eh
543	TO017	1431.375	1433.406	2.031	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	3	stiamo parlando (.) di	stiamo parlando {P} di	stiamo parlando {P} di
544	TO017	1436.112	1437.431	1.319	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	s:edici più di	s:edici più di	sedici più di
545	TO017	1437.637	1439.007	1.37	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	di mille e seicento anni,	di mille e seicento anni,	di mille e seicento anni
546	TO017	1439.168	1439.763	0.595	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	prima	prima	prima
547	TO017	1439.981	1440.831	0.85	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	>della rivelazione<	>della rivelazione<	della rivelazione
548	TO017	1441.754	1442.562	0.808	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	coranica,	coranica,	coranica
549	TO017	1442.593	1442.884	0.291	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	e:	e:	e
550	TO017	1443.218	1445.212	1.994	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	>comunque: circa:<	>comunque: circa:<	comunque circa
551	TO017	1445.587	1447.281	1.694	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	>sedicimila?< °ho fatto° il conto giusto? sì.	>sedicimila?< °ho fatto° il conto giusto? sì.	sedicimila ho fatto il conto giusto sì
552	TO017	1447.349	1449.498	2.149	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	4	sedici. (.) eh scusate milleseicento	sedici. {P} eh scusate milleseicento	sedici {P} eh scusate milleseicento
553	TO017	1450.562	1453.266	2.704	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	7	eh (.) eh anche molto molto mo:lto prima	eh {P} eh anche molto molto mo:lto prima	eh {P} eh anche molto molto molto prima
554	TO017	1453.343	1453.825	0.482	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	e::h	e::h	eh
555	TO017	1454.187	1454.843	0.656	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	della	della	della
556	TO017	1455.006	1460.037	5.031	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	19	u~ un migliaio di anni prima dell' iscrizione di xxx (.) quella che mi avete citato voi come prima attestazione,	u~ un migliaio di anni prima dell' iscrizione di xxx {P} quella che mi avete citato voi come prima attestazione,	u~ un migliaio di anni prima dell' iscrizione di xxx {P} quella che mi avete citato voi come prima attestazione
557	TO017	1460.431	1461.782	1.351	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	della lingua araba. quindi	della lingua araba. quindi	della lingua araba quindi
558	TO017	1463.064	1464.123	1.059	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	(da) passato,	(da) passato,	da passato
559	TO017	1464.32	1464.902	0.582	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	remoto.	remoto.	remoto
560	TO017	1466.458	1473.637	7.179	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	23	i~ il documento dopo che abbiamo nella storia sono gli annali di un altro ass:iro con un nome impronunciabile che è xxx terzo,	i~ il documento dopo che abbiamo nella storia sono gli annali di un altro ass:iro con un nome impronunciabile che è xxx terzo,	i~ il documento dopo che abbiamo nella storia sono gli annali di un altro assiro con un nome impronunciabile che è xxx terzo
561	TO017	1474.315	1478.205	3.89	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	14	anche qua dove lui se la canta se la suona dice come sono bravo	anche qua dove lui se la canta se la suona dice come sono bravo	anche qua dove lui se la canta se la suona dice come sono bravo
562	TO017	1478.443	1484.026	5.583	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	17	è venu~ son venuti un sacco di sovrani stranieri a portarmi <doni offerte> perché io sono bellissimo	è venu~ son venuti un sacco di sovrani stranieri a portarmi <doni offerte> perché io sono bellissimo	è venu~ son venuti un sacco di sovrani stranieri a portarmi doni offerte perché io sono bellissimo
563	TO017	1484.281	1485.749	1.468	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	e grande conquistatore	e grande conquistatore	e grande conquistatore
564	TO017	1486.018	1487.73	1.712	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	e a un certo punto arriva un ti:po	e a un certo punto arriva un ti:po	e a un certo punto arriva un tipo
565	TO017	1487.893	1489.012	1.119	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	che gli porta	che gli porta	che gli porta
566	TO017	1489.491	1491.554	2.063	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	(e) qua l' interpretazione è controversa	(e) qua l' interpretazione è controversa	e qua l' interpretazione è controversa
567	TO017	1491.968	1497.204	5.236	True	1	0	0	0	0	0	False	False	False	False	False		1	0	0	19	potrebbe essere che sì  potrebbe essere che no ma s:e ha ragione il tipo che ha (.) interpretato questa stele,	potrebbe essere che sì potrebbe essere che no ma s:e ha ragione il tipo che ha {P} interpretato questa stele,	potrebbe essere che sì potrebbe essere che no ma se ha ragione il tipo che ha {P} interpretato questa stele
568	TO017	1499.963	1501.695	1.732	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	6	che di nuovo è datata (.) wow	che di nuovo è datata {P} wow	che di nuovo è datata {P} wow
569	TO017	1502.374	1502.874	0.5	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	m::h	m::h	mh
570	TO017	1503.024	1503.787	0.763	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	la data non è	la data non è	la data non è
571	TO017	1504.256	1505.731	1.475	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	6	non siamo del tutto sicuri (.) ma:	non siamo del tutto sicuri {P} ma:	non siamo del tutto sicuri {P} ma
572	TO017	1505.946	1507.34	1.394	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	comunque è l' ottavo secolo.	comunque è l' ottavo secolo.	comunque è l' ottavo secolo
573	TO017	1508.54	1512.756	4.216	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	17	seconda metà dell' ottavo secolo avanti cristo quindi stiamo parlando >sempre< di un <s:acco> di tempoa fa.	seconda metà dell' ottavo secolo avanti cristo quindi stiamo parlando >sempre< di un <s:acco> di tempoa fa.	seconda metà dell' ottavo secolo avanti cristo quindi stiamo parlando sempre di un sacco di tempoa fa
574	TO017	1513.691	1517.294	3.603	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	14	quest~ un tipo è andato da da (da) questo re e gli ha portato.	quest~ un tipo è andato da da (da) questo re e gli ha portato.	quest~ un tipo è andato da da da questo re e gli ha portato
575	TO017	1518.293	1519.368	1.075	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	<cammelle>	<cammelle>	cammelle
576	TO017	1519.724	1520.073	0.349	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	e	e	e
577	TO017	1520.724	1522.149	1.425	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	<gio:vani cammelli>	<gio:vani cammelli>	giovani cammelli
578	TO017	1522.343	1522.957	0.614	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	okay,	okay,	okay
579	TO017	1523.262	1523.818	0.556	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	ora	ora	ora
580	TO017	1524.168	1525.006	0.838	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	xxx	xxx	xxx
581	TO017	1525.218	1525.837	0.619	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	e xxx	e xxx	e xxx
582	TO017	1525.993	1527.849	1.856	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	sono due parole che avete ancora oggi in arabo	sono due parole che avete ancora oggi in arabo	sono due parole che avete ancora oggi in arabo
583	TO017	1527.9	1528.267	0.367	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	okay,	okay,	okay
584	TO017	1528.356	1529.024	0.668	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	xxx	xxx	xxx
585	TO017	1529.181	1530.043	0.862	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	cammello femmina	cammello femmina	cammello femmina
586	TO017	1530.312	1530.887	0.575	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	xxx	xxx	xxx
587	TO017	1531.187	1532.949	1.762	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	vitello di cammello giovane cammello.	vitello di cammello giovane cammello.	vitello di cammello giovane cammello
588	TO017	1533.115	1533.528	0.413	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	okay,	okay,	okay
589	TO017	1534.162	1536.012	1.85	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	7	quindi è di nuovo (.) iscritto in cuneiforme.	quindi è di nuovo {P} iscritto in cuneiforme.	quindi è di nuovo {P} iscritto in cuneiforme
590	TO017	1536.655	1539.733	3.078	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	15	quindi ci so~ i~ il cuneiforme non era (proprio) stato pensato per scrivere l' arabo.	quindi ci so~ i~ il cuneiforme non era (proprio) stato pensato per scrivere l' arabo.	quindi ci so~ i~ il cuneiforme non era proprio stato pensato per scrivere l' arabo
591	TO017	1539.929	1542.887	2.958	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	10	qui ci sono alcuni proble:mi di grafia ma (.) si <suppone>	qui ci sono alcuni proble:mi di grafia ma {P} si <suppone>	qui ci sono alcuni problemi di grafia ma {P} si suppone
592	TO017	1544.053	1547.367	3.314	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	11	che queste siano le prime attestazioni nella storia: (.) di una xxx.	che queste siano le prime attestazioni nella storia: {P} di una xxx.	che queste siano le prime attestazioni nella storia {P} di una xxx
593	TO017	1549.275	1550.072	0.797	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	xxx	xxx	xxx
594	TO017	1550.693	1551.981	1.288	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	è cammello maschio giovane.	è cammello maschio giovane.	è cammello maschio giovane
595	TO017	1554.693	1560.332	5.639	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	19	se (.) questa interpretazione è corretta vuol dire che c' era qualcuno che parlava qualc:osa che poteva somigliare all' arabo	se {P} questa interpretazione è corretta vuol dire che c' era qualcuno che parlava qualc:osa che poteva somigliare all' arabo	se {P} questa interpretazione è corretta vuol dire che c' era qualcuno che parlava qualcosa che poteva somigliare all' arabo
596	TO017	1561.895	1562.431	0.536	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	già	già	già
597	TO017	1562.887	1565.668	2.781	True	0	0	0	0	0	0	False	False	False	False	False		3	0	0	5	molto (.) molto (.) molto (.) tempo, prima,	molto {P} molto {P} molto {P} tempo, prima,	molto {P} molto {P} molto {P} tempo prima
598	TO017	1566.062	1567.293	1.231	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	di e:::h=mh	di e:::h=mh	di eh mh
599	TO017	1568.718	1569.862	1.144	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	di quello che pensavamo.	di quello che pensavamo.	di quello che pensavamo
600	TO017	1570.331	1570.893	0.562	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	okay,	okay,	okay
601	TO017	1571.524	1571.98	0.456	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	e::h	e::h	eh
602	TO017	1572.506	1573.931	1.425	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	ovviamente questo è molto poco.	ovviamente questo è molto poco.	ovviamente questo è molto poco
603	TO017	1574.043	1576.201	2.158	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	è talmente poco che è praticamente nulla.	è talmente poco che è praticamente nulla.	è talmente poco che è praticamente nulla
604	TO017	1576.387	1581.806	5.419	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	18	mh, non poss:iamo bas:are una ricostruzione storica su questi due sassi °su cui° qualcuno ha scritto delle cose.	mh, non poss:iamo bas:are una ricostruzione storica su questi due sassi °su cui° qualcuno ha scritto delle cose.	mh non possiamo basare una ricostruzione storica su questi due sassi su cui qualcuno ha scritto delle cose
605	TO017	1582.312	1584.284	1.972	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	s:cr:itte in alfabeto:	s:cr:itte in alfabeto:	scritte in alfabeto
606	TO017	1584.387	1587.741	3.354	True	1	0	0	0	0	0	False	False	False	False	False		1	0	0	9	che: sì  (.) possiamo interpretare ma comunque ci sono dei::	che: sì {P} possiamo interpretare ma comunque ci sono dei::	che sì {P} possiamo interpretare ma comunque ci sono dei
607	TO017	1588.43	1589.463	1.033	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	delle dispute	delle dispute	delle dispute
608	TO017	1589.893	1591.118	1.225	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	e:::h=mh	e:::h=mh	eh mh
609	TO017	1592.574	1593.831	1.257	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	su cui abbiamo due parole.	su cui abbiamo due parole.	su cui abbiamo due parole
610	TO017	1594.399	1595.087	0.688	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	e quasi niente.	e quasi niente.	e quasi niente
611	TO017	1595.831	1596.75	0.919	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	e:::h quindi	e:::h quindi	eh quindi
612	TO017	1597.061	1598.285	1.224	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	dobbiamo trovare più materiale.	dobbiamo trovare più materiale.	dobbiamo trovare più materiale
613	TO017	1599.087	1599.512	0.425	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	tempo,	tempo,	tempo
614	TO017	1603.062	1604.318	1.256	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	dobbiamo >trovare più materiale<,	dobbiamo >trovare più materiale<,	dobbiamo trovare più materiale
615	TO017	1606.118	1606.631	0.513	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	il che	il che	il che
616	TO017	1607.018	1607.387	0.369	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	ci	ci	ci
617	TO017	1607.649	1609.137	1.488	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	4	fa (.) venire in mente	fa {P} venire in mente	fa {P} venire in mente
618	TO017	1610.393	1612.833	2.44	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	11	di andare a vedere se c' era qualcun altro che scriveva	di andare a vedere se c' era qualcun altro che scriveva	di andare a vedere se c' era qualcun altro che scriveva
619	TO017	1612.924	1616.112	3.188	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	all' epoca. okay, cosa possiamo trovare di <scritto>,	all' epoca. okay, cosa possiamo trovare di <scritto>,	all' epoca okay cosa possiamo trovare di scritto
620	TO017	1616.112	1618.53	2.418	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	che <provenga dall' area diciamo>	che <provenga dall' area diciamo>	che provenga dall' area diciamo
621	TO017	1619.062	1620.174	1.112	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	penisola::,	penisola::,	penisola
622	TO017	1620.443	1622.793	2.35	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	e:::h mesopotamia levan:te	e:::h mesopotamia levan:te	eh mesopotamia levante
623	TO017	1623.646	1624.446	0.8	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	e::h=mh	e::h=mh	eh mh
624	TO017	1626.099	1629.262	3.163	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	nell:a prima metà del primo millennio avanti cristo,	nell:a prima metà del primo millennio avanti cristo,	nella prima metà del primo millennio avanti cristo
625	TO017	1629.391	1632.134	2.743	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	9	c' è un sacco di gente che scriveva contrariamente	c' è un sacco di gente che scriveva contrariamente	c' è un sacco di gente che scriveva contrariamente
626	TO017	1632.212	1633.118	0.906	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	a quello che	a quello che	a quello che
627	TO017	1633.312	1635.131	1.819	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	e::h potreste pensare.	e::h potreste pensare.	eh potreste pensare
628	TO017	1636.05	1637.012	0.962	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	soprattutto	soprattutto	soprattutto
629	TO017	1637.449	1638.68	1.231	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	nel sud dell' arabia	nel sud dell' arabia	nel sud dell' arabia
630	TO017	1638.768	1640.037	1.269	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	dove oggi ci sono questa è una	dove oggi ci sono questa è una	dove oggi ci sono questa è una
631	TO017	1640.812	1642.124	1.312	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	questa è una cartina moderna eh ragazzi.	questa è una cartina moderna eh ragazzi.	questa è una cartina moderna eh ragazzi
632	TO017	1642.628	1643.578	0.95	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	xxx	xxx	xxx
633	TO017	1643.974	1644.564	0.59	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	>stati moderni<	>stati moderni<	stati moderni
634	TO017	1645.431	1645.65	0.219	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	okay	okay	okay
635	TO017	1646.9	1648.65	1.75	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	serve che io faccia queste precisazioni,	serve che io faccia queste precisazioni,	serve che io faccia queste precisazioni
636	TO017	1649.049	1651.876	2.827	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	10	eh nel sud de:lla (.) penisola araba c' erano dei regni	eh nel sud de:lla {P} penisola araba c' erano dei regni	eh nel sud della {P} penisola araba c' erano dei regni
637	TO017	1652.393	1655.077	2.684	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	6	che (.) erano gli antichi regni:: sudarabici.	che {P} erano gli antichi regni:: sudarabici.	che {P} erano gli antichi regni sudarabici
638	TO017	1655.743	1656.081	0.338	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	che	che	che
639	TO017	1656.224	1660.35	4.126	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	17	alcuni dei quali sono pas:sati alla storia (avrete) sentito parlare di uno almeno il regno di saba.	alcuni dei quali sono pas:sati alla storia (avrete) sentito parlare di uno almeno il regno di saba.	alcuni dei quali sono passati alla storia avrete sentito parlare di uno almeno il regno di saba
640	TO017	1660.906	1663.843	2.937	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	9	eh (.) la famosa regina di saba che incontra salomone	eh {P} la famosa regina di saba che incontra salomone	eh {P} la famosa regina di saba che incontra salomone
641	TO017	1664.223	1666.305	2.082	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	nell' antico testamento etcetera etcetera,	nell' antico testamento etcetera etcetera,	nell' antico testamento etcetera etcetera
642	TO017	1666.472	1666.931	0.459	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	okay,	okay,	okay
643	TO017	1667.251	1668.498	1.247	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	erano regno sabe:o	erano regno sabe:o	erano regno sabeo
644	TO017	1668.647	1669.305	0.658	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	il regno di saba,	il regno di saba,	il regno di saba
645	TO017	1669.39	1670.232	0.842	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	il regno mineo,	il regno mineo,	il regno mineo
646	TO017	1670.337	1672.264	1.927	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	il regno (adramutico) e il regno (catabanico)	il regno (adramutico) e il regno (catabanico)	il regno adramutico e il regno catabanico
647	TO017	1672.558	1675.199	2.641	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	7	c' erano questi quattro <regni molto potenti>,	c' erano questi quattro <regni molto potenti>,	c' erano questi quattro regni molto potenti
648	TO017	1675.743	1676.472	0.729	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	all' epoca	all' epoca	all' epoca
649	TO017	1676.563	1677.186	0.623	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	molto ricchi	molto ricchi	molto ricchi
650	TO017	1677.988	1678.377	0.389	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	che,	che,	che
651	TO017	1678.479	1679.22	0.741	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	scrivevano	scrivevano	scrivevano
652	TO017	1679.316	1679.593	0.277	True	0	0	0	0	0	0	False	False	False	False	False		0	1	0	0	((schiarisce la voce))	{schiarisce_la_voce}	{schiarisce_la_voce}
653	TO017	1680.051	1681.38	1.329	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	6	si erano inventati un loro alfabeto	si erano inventati un loro alfabeto	si erano inventati un loro alfabeto
654	TO017	1681.941	1683.218	1.277	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	per scrivere (le) loro lingue	per scrivere (le) loro lingue	per scrivere le loro lingue
655	TO017	1684.046	1685.435	1.389	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	queste lingue si chiamano	queste lingue si chiamano	queste lingue si chiamano
656	TO017	1688.448	1689.601	1.153	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	sudarabico antico	sudarabico antico	sudarabico antico
657	TO017	1689.868	1690.204	0.336	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	di solito	di solito	di solito
658	TO017	1690.415	1690.809	0.394	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	si usa	si usa	si usa
659	TO017	1691.209	1691.962	0.753	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	2	l' acronimo	l' acronimo	l' acronimo
660	TO017	1692.123	1692.523	0.4	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	asa	asa	asa
661	TO017	1692.749	1693.214	0.465	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	ancient	ancient	ancient
662	TO017	1693.442	1693.964	0.522	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	south	south	south
663	TO017	1694.465	1695.001	0.536	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	arabian	arabian	arabian
664	TO017	1695.308	1695.614	0.306	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	oaky,	oaky,	oaky
665	TO017	1695.846	1696.105	0.259	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	(sud)	(sud)	sud
666	TO017	1696.295	1696.872	0.577	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	arabico,	arabico,	arabico
667	TO017	1697.353	1697.903	0.55	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	antico,	antico,	antico
668	TO017	1700.81	1701.264	0.454	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	e va bene.	e va bene.	e va bene
669	TO017	1701.357	1702.422	1.065	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	e loro scrivevano	e loro scrivevano	e loro scrivevano
670	TO017	1702.936	1705.27	2.334	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	11	nel loro alfabeto che era questo. (.) non so se si vede	nel loro alfabeto che era questo. {P} non so se si vede	nel loro alfabeto che era questo {P} non so se si vede
671	TO017	1705.776	1706.482	0.706	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	sulla:::	sulla:::	sulla
672	TO017	1706.555	1707.714	1.159	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	4	(questo è alfabeto sudarabico)	(questo è alfabeto sudarabico)	questo è alfabeto sudarabico
673	TO017	1708.854	1709.119	0.265	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	m:h	m:h	mh
674	TO017	1709.571	1710.814	1.243	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	south arabian (script)	south arabian (script)	south arabian script
675	TO017	1711.452	1715.499	4.047	True	0	0	0	0	0	0	False	False	False	False	False		1	0	0	17	e:h~ e loro scrivevano la loro lingua che non c' entrava nie~ era una lingua semitica (.) sì:	e:h~ e loro scrivevano la loro lingua che non c' entrava nie~ era una lingua semitica {P} sì:	eh~ e loro scrivevano la loro lingua che non c' entrava nie~ era una lingua semitica {P} sì
676	TO017	1715.648	1717.219	1.571	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	8	ma non c' entrava niente con l' arabo	ma non c' entrava niente con l' arabo	ma non c' entrava niente con l' arabo
677	TO017	1718.459	1719.194	0.735	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	e la scrivevano	e la scrivevano	e la scrivevano
678	TO017	1719.323	1720.117	0.794	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	3	in questo alfabeto.	in questo alfabeto.	in questo alfabeto
679	TO017	1720.999	1721.676	0.677	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	1	pare:ntesi	pare:ntesi	parentesi
680	TO017	1721.941	1722.406	0.465	True	0	0	0	0	0	0	False	False	False	False	False		0	1	0	0	((parla in arabo))	{parla_in_arabo}	{parla_in_arabo}
681	TO017	1723.37	1724.87	1.5	True	0	0	0	0	0	0	False	False	False	False	False		0	0	0	5	sapete perché questi qua erano,	sapete perché questi qua erano,	sapete perché questi qua erano
