id,upos,form,context,Clitic,Definite,Degree,Gender,Mood,NumType,Number,Person,Poss,PronType,Tense,VerbForm
198:17,NOUN,città,in gene~ cioè città metropolitana cioè vorresti,,,,Fem,,,,,,,,
198:18,ADJ,metropolitana,gene~ cioè città metropolitana cioè vorresti abitare,,,,Fem,,,Sing,,,,,
198:19,CCONJ,cioè,cioè città metropolitana cioè vorresti abitare in,,,,,,,,,,,,
198:20,AUX,vorresti,città metropolitana cioè vorresti abitare in campagna,,,,,Cnd,,Sing,2,,,Pres,Fin
198:21,VERB,abitare,metropolitana cioè vorresti abitare in campagna lontana,,,,,,,,,,,,Inf
198:22,ADP,in,cioè vorresti abitare in campagna lontana da,,,,,,,,,,,,
198:23,NOUN,campagna,vorresti abitare in campagna lontana da il,,,,Fem,,,Sing,,,,,
198:24,ADJ,lontana,abitare in campagna lontana da il da,,,,Fem,,,Sing,,,,,
198:25,ADP,da,in campagna lontana da il da il,,,,,,,,,,,,
198:26,DET,il,campagna lontana da il da il traffico,,Def,,Masc,,,Sing,,,Art,,
198:27,ADP,da,lontana da il da il traffico,,,,,,,,,,,,
198:28,DET,il,da il da il traffico,,Def,,Masc,,,Sing,,,Art,,
198:29,NOUN,traffico,il da il traffico,,,,Masc,,,Sing,,,,,
199:1,CCONJ,e,e forse sì forse,,,,,,,,,,,,
199:2,ADV,forse,e forse sì forse sì,,,,,,,,,,,,
199:3,INTJ,sì,e forse sì forse sì,,,,,,,,,,,,
199:4,ADV,forse,e forse sì forse sì,,,,,,,,,,,,
199:5,INTJ,sì,forse sì forse sì,,,,,,,,,,,,
200:1,INTJ,no,no io in realtà,,,,,,,,,,,,
200:2,PRON,io,no io in realtà no,,,,,,,Sing,1,,Prs,,
200:3,ADP,in,no io in realtà no,,,,,,,,,,,,
200:4,NOUN,realtà,no io in realtà no,,,,Fem,,,,,,,,
200:5,INTJ,no,io in realtà no,,,,,,,,,,,,
201:1,ADV,cioè,cioè in il senso,,,,,,,,,,,,
201:2,ADP,in,cioè in il senso per,,,,,,,,,,,,
201:3,DET,il,cioè in il senso per quanto,,Def,,Masc,,,Sing,,,Art,,
201:4,NOUN,senso,cioè in il senso per quanto mi,,,,Masc,,,Sing,,,,,
201:5,ADP,per,in il senso per quanto mi piaccia,,,,,,,,,,,,
201:6,ADV,quanto,il senso per quanto mi piaccia la,,,,,,,,,,Rel,,
201:7,PRON,mi,senso per quanto mi piaccia la tranquillità,,,,,,,Sing,1,,Prs,,
201:8,VERB,piaccia,per quanto mi piaccia la tranquillità e,,,,,Ind,,Sing,3,,,Pres,Fin
201:9,DET,la,quanto mi piaccia la tranquillità e la,,Def,,Fem,,,Sing,,,Art,,
201:10,NOUN,tranquillità,mi piaccia la tranquillità e la serenità,,,,Fem,,,,,,,,
201:11,CCONJ,e,piaccia la tranquillità e la serenità,,,,,,,,,,,,
201:12,DET,la,la tranquillità e la serenità,,Def,,Fem,,,Sing,,,Art,,
201:13,NOUN,serenità,tranquillità e la serenità,,,,Fem,,,,,,,,
202:1,ADV,non,non mi piacerebbe abitare,,,,,,,,,,Neg,,
202:2,PRON,mi,non mi piacerebbe abitare lontano,,,,,,,Sing,1,,Prs,,
202:3,AUX,piacerebbe,non mi piacerebbe abitare lontano da,,,,,Cnd,,Sing,3,,,Pres,Fin
202:4,VERB,abitare,non mi piacerebbe abitare lontano da tutto,,,,,,,,,,,,Inf
202:5,ADV,lontano,mi piacerebbe abitare lontano da tutto perché,,,,,,,,,,,,
202:6,ADP,da,piacerebbe abitare lontano da tutto perché son,,,,,,,,,,,,
202:7,PRON,tutto,abitare lontano da tutto perché son sempre,,,,Masc,,,Sing,,,Ind,,
202:8,SCONJ,perché,lontano da tutto perché son sempre stata,,,,,,,,,,,,
202:9,AUX,son,da tutto perché son sempre stata una,,,,,Ind,,Plur,3,,,Pres,Fin
202:10,ADV,sempre,tutto perché son sempre stata una persona,,,,,,,,,,,,
202:11,VERB,stata,perché son sempre stata una persona molto,,,,Fem,,,Sing,,,,Past,Part
202:12,DET,una,son sempre stata una persona molto socievole,,Ind,,Fem,,,Sing,,,Art,,
202:13,NOUN,persona,sempre stata una persona molto socievole cioè,,,,Fem,,,Sing,,,,,
202:14,ADV,molto,stata una persona molto socievole cioè mi,,,,,,,,,,,,
202:15,ADJ,socievole,una persona molto socievole cioè mi piace,,,,,,,Sing,,,,,
202:16,CCONJ,cioè,persona molto socievole cioè mi piace stare,,,,,,,,,,,,
202:17,PRON,mi,molto socievole cioè mi piace stare con,,,,,,,Sing,1,,Prs,,
202:18,VERB,piace,socievole cioè mi piace stare con le,,,,,Ind,,Sing,3,,,Pres,Fin
202:19,VERB,stare,cioè mi piace stare con le persone,,,,,,,,,,,,Inf
202:20,ADP,con,mi piace stare con le persone,,,,,,,,,,,,
202:21,DET,le,piace stare con le persone,,Def,,Fem,,,Plur,,,Art,,
202:22,NOUN,persone,stare con le persone,,,,Fem,,,Plur,,,,,
203:1,ADV,poi,poi ho bisogno di,,,,,,,,,,,,
203:2,VERB,ho,poi ho bisogno di i,,,,,Ind,,Sing,1,,,Pres,Fin
203:3,NOUN,bisogno,poi ho bisogno di i miei,,,,Masc,,,Sing,,,,,
203:4,ADP,di,poi ho bisogno di i miei spazi,,,,,,,,,,,,
203:5,DET,i,ho bisogno di i miei spazi,,Def,,Masc,,,Plur,,,Art,,
203:6,DET,miei,bisogno di i miei spazi,,,,Masc,,,Plur,,Yes,Prs,,
203:7,NOUN,spazi,di i miei spazi,,,,Masc,,,Plur,,,,,
204:1,CCONJ,però,però mi piace tantissimo,,,,,,,,,,,,
204:2,PRON,mi,però mi piace tantissimo uscire,,,,,,,Sing,1,,Prs,,
204:3,VERB,piace,però mi piace tantissimo uscire a,,,,,Ind,,Sing,3,,,Pres,Fin
204:4,ADV,tantissimo,però mi piace tantissimo uscire a far,,,,,,,,,,,,
204:5,VERB,uscire,mi piace tantissimo uscire a far mi,,,,,,,,,,,,Inf
204:6,ADP,a,piace tantissimo uscire a far mi una,,,,,,,,,,,,
204:7,VERB,far,tantissimo uscire a far mi una passeggiata,,,,,,,,,,,,Inf
204:8,PRON,mi,uscire a far mi una passeggiata e,,,,,,,Sing,1,,Prs,,
204:9,DET,una,a far mi una passeggiata e incontrare,,Ind,,Fem,,,Sing,,,Art,,
204:10,NOUN,passeggiata,far mi una passeggiata e incontrare delle,,,,Fem,,,Sing,,,,,
204:11,CCONJ,e,mi una passeggiata e incontrare delle persone,,,,,,,,,,,,
204:12,VERB,incontrare,una passeggiata e incontrare delle persone cioè,,,,,,,,,,,,Inf
204:13,DET,delle,passeggiata e incontrare delle persone cioè far,,,,,,,,,,,,
204:14,NOUN,persone,e incontrare delle persone cioè far ci,,,,Fem,,,Plur,,,,,
204:15,CCONJ,cioè,incontrare delle persone cioè far ci due,,,,,,,,,,,,
204:16,VERB,far,delle persone cioè far ci due chiacchiere,,,,,,,,,,,,Inf
204:17,PRON,ci,persone cioè far ci due chiacchiere magari,,,,,,,Plur,1,,Prs,,
204:18,DET,due,cioè far ci due chiacchiere magari così,,,,,,Card,,,,,,
204:19,NOUN,chiacchiere,far ci due chiacchiere magari così che,,,,Fem,,,Plur,,,,,
204:20,ADV,magari,ci due chiacchiere magari così che poi,,,,,,,,,,,,
204:21,ADV,così,due chiacchiere magari così che poi i,,,,,,,,,,,,
204:22,SCONJ,che,chiacchiere magari così che poi i miei,,,,,,,,,,,,
204:23,ADV,poi,magari così che poi i miei spazi,,,,,,,,,,,,
204:24,DET,i,così che poi i miei spazi me,,Def,,Masc,,,Plur,,,Art,,
204:25,DET,miei,che poi i miei spazi me li,,,,Masc,,,Plur,,Yes,Prs,,
204:26,NOUN,spazi,poi i miei spazi me li ritaglio,,,,Masc,,,Plur,,,,,
204:27,PRON,me,i miei spazi me li ritaglio a,,,,,,,Sing,1,,Prs,,
204:28,PRON,li,miei spazi me li ritaglio a casa,,,,Masc,,,Plur,3,,Prs,,
204:29,VERB,ritaglio,spazi me li ritaglio a casa mia,,,,,Ind,,Sing,1,,,Pres,Fin
204:30,ADP,a,me li ritaglio a casa mia,,,,,,,,,,,,
204:31,NOUN,casa,li ritaglio a casa mia,,,,Fem,,,Sing,,,,,
204:32,ADJ,mia,ritaglio a casa mia,,,,Fem,,,Sing,,,,,
205:1,ADV,ecco,ecco magari sì,,,,,,,,,,,,
205:2,ADV,magari,ecco magari sì,,,,,,,,,,,,
205:3,INTJ,sì,ecco magari sì,,,,,,,,,,,,
206:1,ADP,in,in campagna mi piacerebbe,,,,,,,,,,,,
206:2,NOUN,campagna,in campagna mi piacerebbe abitare,,,,Fem,,,Sing,,,,,
206:3,PRON,mi,in campagna mi piacerebbe abitare o,,,,,,,Sing,1,,Prs,,
206:4,VERB,piacerebbe,in campagna mi piacerebbe abitare o in,,,,,Cnd,,Sing,3,,,Pres,Fin
206:5,VERB,abitare,campagna mi piacerebbe abitare o in in,,,,,,,,,,,,Inf
206:6,CCONJ,o,mi piacerebbe abitare o in in più,,,,,,,,,,,,
206:7,ADP,in,piacerebbe abitare o in in più che,,,,,,,,,,,,
206:8,ADP,in,abitare o in in più che in,,,,,,,,,,,,
206:9,ADV,più,o in in più che in campagna,,,,,,,,,,,,
206:10,SCONJ,che,in in più che in campagna in,,,,,,,,,,,,
206:11,ADP,in,in più che in campagna in un,,,,,,,,,,,,
206:12,NOUN,campagna,più che in campagna in un posto,,,,Fem,,,Sing,,,,,
206:13,ADP,in,che in campagna in un posto con,,,,,,,,,,,,
206:14,DET,un,in campagna in un posto con del,,Ind,,Masc,,,Sing,,,Art,,
206:15,NOUN,posto,campagna in un posto con del verde,,,,Masc,,,Sing,,,,,
206:16,ADP,con,in un posto con del verde esatto,,,,,,,,,,,,
206:17,DET,del,un posto con del verde esatto cioè,,,,,,,,,,,,
206:18,ADJ,verde,posto con del verde esatto cioè ma,,,,,,,Sing,,,,,
206:19,ADJ,esatto,con del verde esatto cioè ma una,,,,Masc,,,Sing,,,,,
206:20,CCONJ,cioè,del verde esatto cioè ma una via,,,,,,,,,,,,
206:21,CCONJ,ma,verde esatto cioè ma una via di,,,,,,,,,,,,
206:22,DET,una,esatto cioè ma una via di mezzo,,Ind,,Fem,,,Sing,,,Art,,
206:23,NOUN,via,cioè ma una via di mezzo tipo,,,,Fem,,,Sing,,,,,
206:24,ADP,di,ma una via di mezzo tipo mh,,,,,,,,,,,,
206:25,ADJ,mezzo,una via di mezzo tipo mh a,,,,Masc,,,Sing,,,,,
206:26,NOUN,tipo,via di mezzo tipo mh a firenze,,,,Masc,,,Sing,,,,,
206:27,INTJ,mh,di mezzo tipo mh a firenze,,,,,,,,,,,,
206:28,ADP,a,mezzo tipo mh a firenze,,,,,,,,,,,,
206:29,PROPN,firenze,tipo mh a firenze,,,,,,,,,,,,
207:1,ADV,dove,dove dove m' hanno,,,,,,,,,,,,
207:2,ADV,dove,dove dove m' hanno ospitato,,,,,,,,,,,,
207:3,PRON,m',dove dove m' hanno ospitato cioè,,,,,,,Sing,1,,Prs,,
207:4,AUX,hanno,dove dove m' hanno ospitato cioè a,,,,,Ind,,Plur,3,,,Pres,Fin
207:5,VERB,ospitato,dove m' hanno ospitato cioè a pistoia,,,,Masc,,,Sing,,,,Past,Part
207:6,CCONJ,cioè,m' hanno ospitato cioè a pistoia,,,,,,,,,,,,
207:7,ADP,a,hanno ospitato cioè a pistoia,,,,,,,,,,,,
207:8,PROPN,pistoia,ospitato cioè a pistoia,,,,Fem,,,Sing,,,,,
208:1,DET,questa,questa ragazza abitava abbastanza,,,,Fem,,,Sing,,,Dem,,
208:2,NOUN,ragazza,questa ragazza abitava abbastanza lontana,,,,Fem,,,Sing,,,,,
208:3,VERB,abitava,questa ragazza abitava abbastanza lontana da,,,,,Ind,,Sing,3,,,Imp,Fin
208:4,ADV,abbastanza,questa ragazza abitava abbastanza lontana da il,,,,,,,,,,,,
208:5,ADJ,lontana,ragazza abitava abbastanza lontana da il centro,,,,Fem,,,Sing,,,,,
208:6,ADP,da,abitava abbastanza lontana da il centro di,,,,,,,,,,,,
208:7,DET,il,abbastanza lontana da il centro di pistoia,,Def,,Masc,,,Sing,,,Art,,
208:8,NOUN,centro,lontana da il centro di pistoia cioè,,,,Masc,,,Sing,,,,,
208:9,ADP,di,da il centro di pistoia cioè c',,,,,,,,,,,,
208:10,PROPN,pistoia,il centro di pistoia cioè c' abbiamo,,,,Fem,,,Sing,,,,,
208:11,CCONJ,cioè,centro di pistoia cioè c' abbiamo messo,,,,,,,,,,,,
208:12,PRON,c',di pistoia cioè c' abbiamo messo venti,,,,,,,Plur,1,,Prs,,
208:13,AUX,abbiamo,pistoia cioè c' abbiamo messo venti minuti,,,,,Imp,,Plur,1,,,Pres,Fin
208:14,VERB,messo,cioè c' abbiamo messo venti minuti con,,,,Masc,,,Sing,,,,Past,Part
208:15,DET,venti,c' abbiamo messo venti minuti con la,,,,Masc,,,Plur,,,,,
208:16,NOUN,minuti,abbiamo messo venti minuti con la macchina,,,,Masc,,,Plur,,,,,
208:17,ADP,con,messo venti minuti con la macchina abbiamo,,,,,,,,,,,,
208:18,DET,la,venti minuti con la macchina abbiamo fatto,,Def,,Fem,,,Sing,,,Art,,
208:19,NOUN,macchina,minuti con la macchina abbiamo fatto una,,,,Fem,,,Sing,,,,,
208:20,AUX,abbiamo,con la macchina abbiamo fatto una strada,,,,,Ind,,Plur,1,,,Pres,Fin
208:21,VERB,fatto,la macchina abbiamo fatto una strada bellissima,,,,Masc,,,Sing,,,,Past,Part
208:22,DET,una,macchina abbiamo fatto una strada bellissima per,,Ind,,Fem,,,Sing,,,Art,,
208:23,NOUN,strada,abbiamo fatto una strada bellissima per i,,,,Fem,,,Sing,,,,,
208:24,ADJ,bellissima,fatto una strada bellissima per i monti,,,Abs,Fem,,,Sing,,,,,
208:25,ADP,per,una strada bellissima per i monti bella,,,,,,,,,,,,
208:26,DET,i,strada bellissima per i monti bella e,,Def,,Masc,,,Plur,,,Art,,
208:27,NOUN,monti,bellissima per i monti bella e lei,,,,,,,,,,,,
208:28,ADJ,bella,per i monti bella e lei sta,,,,Fem,,,Sing,,,,,
208:29,CCONJ,e,i monti bella e lei sta in,,,,,,,,,,,,
208:30,PRON,lei,monti bella e lei sta in campagna,,,,Fem,,,Sing,,,Prs,,
208:31,VERB,sta,bella e lei sta in campagna,,,,,Ind,,Sing,3,,,Pres,Fin
208:32,ADP,in,e lei sta in campagna,,,,,,,,,,,,
208:33,NOUN,campagna,lei sta in campagna,,,,Fem,,,Sing,,,,,
209:1,CCONJ,però,però in realtà se,,,,,,,,,,,,
209:2,ADP,in,però in realtà se vuole,,,,,,,,,,,,
209:3,NOUN,realtà,però in realtà se vuole un,,,,Fem,,,,,,,,
209:4,SCONJ,se,però in realtà se vuole un po',,,,,,,,,,,,
209:5,VERB,vuole,in realtà se vuole un po' cioè,,,,,Ind,,Sing,3,,,Pres,Fin
209:6,DET,un,realtà se vuole un po' cioè se,,Ind,,Masc,,,Sing,,,Art,,
209:7,ADJ,po',se vuole un po' cioè se mh,,,,,,,,,,,,
209:8,CCONJ,cioè,vuole un po' cioè se mh il,,,,,,,,,,,,
209:9,SCONJ,se,un po' cioè se mh il sabato,,,,,,,,,,,,
209:10,INTJ,mh,po' cioè se mh il sabato c',,,,,,,,,,,,
209:11,DET,il,cioè se mh il sabato c' ha,,Def,,Masc,,,Sing,,,Art,,
209:12,NOUN,sabato,se mh il sabato c' ha voglia,,,,Masc,,,Sing,,,,,
209:13,PRON,c',mh il sabato c' ha voglia de,,,,,,,Plur,1,,Prs,,
209:14,VERB,ha,il sabato c' ha voglia de fa',,,,,Ind,,Sing,3,,,Pres,Fin
209:15,NOUN,voglia,sabato c' ha voglia de fa' una,,,,Fem,,,Sing,,,,,
209:16,ADP,de,c' ha voglia de fa' una passeggiata,,,,,,,,,,,,
209:17,VERB,fa',ha voglia de fa' una passeggiata in,,,,Fem,,,,,,,,
209:18,DET,una,voglia de fa' una passeggiata in centro,,Ind,,Fem,,,Sing,,,Art,,
209:19,NOUN,passeggiata,de fa' una passeggiata in centro fa,,,,Fem,,,Sing,,,,,
209:20,ADP,in,fa' una passeggiata in centro fa subito,,,,,,,,,,,,
209:21,NOUN,centro,una passeggiata in centro fa subito,,,,Masc,,,Sing,,,,,
209:22,VERB,fa,passeggiata in centro fa subito,,,,,Ind,,Sing,3,,,Pres,Fin
209:23,ADV,subito,in centro fa subito,,,,,,,,,,,,
210:1,INTJ,sì,sì come magari dove,,,,,,,,,,,,
210:2,SCONJ,come,sì come magari dove abito,,,,,,,,,,,,
210:3,ADV,magari,sì come magari dove abito io,,,,,,,,,,,,
210:4,ADV,dove,sì come magari dove abito io che,,,,,,,,,,,,
210:5,VERB,abito,come magari dove abito io che okay,,,,,,,,,,,,
210:6,PRON,io,magari dove abito io che okay a,,,,,,,Sing,1,,Prs,,
210:7,SCONJ,che,dove abito io che okay a la,,,,,,,,,,Rel,,
210:8,INTJ,okay,abito io che okay a la fine,,,,,,,,,,,,
210:9,ADP,a,io che okay a la fine @nomepaese,,,,,,,,,,,,
210:10,DET,la,che okay a la fine @nomepaese non,,Def,,Fem,,,Sing,,,Art,,
210:11,NOUN,fine,okay a la fine @nomepaese non è,,,,Fem,,,Sing,,,,,
210:12,PROPN,@nomepaese,a la fine @nomepaese non è pistoia,,,,,,,Sing,,,,,
210:13,ADV,non,la fine @nomepaese non è pistoia cioè,,,,,,,,,,Neg,,
210:14,VERB,è,fine @nomepaese non è pistoia cioè a,,,,,Ind,,Sing,3,,,Pres,Fin
210:15,PROPN,pistoia,@nomepaese non è pistoia cioè a @nomepaese,,,,Fem,,,Sing,,,,,
210:16,CCONJ,cioè,non è pistoia cioè a @nomepaese non,,,,,,,,,,,,
210:17,ADP,a,è pistoia cioè a @nomepaese non c',,,,,,,,,,,,
210:18,PROPN,@nomepaese,pistoia cioè a @nomepaese non c' è,,,,Masc,,,Sing,,,,,
210:19,ADV,non,cioè a @nomepaese non c' è assolutamente,,,,,,,,,,Neg,,
210:20,PRON,c',a @nomepaese non c' è assolutamente niente,,,,,,,Plur,1,,Prs,,
210:21,VERB,è,@nomepaese non c' è assolutamente niente,,,,,Ind,,Sing,3,,,Pres,Fin
210:22,ADV,assolutamente,non c' è assolutamente niente,,,,,,,,,,,,
210:23,PRON,niente,c' è assolutamente niente,,,,,,,,,,Ind,,
211:1,CCONJ,però,però come zona più,,,,,,,,,,,,
211:2,ADP,come,però come zona più o,,,,,,,,,,,,
211:3,NOUN,zona,però come zona più o meno,,,,Fem,,,Sing,,,,,
211:4,ADV,più,però come zona più o meno è,,,,,,,,,,,,
211:5,CCONJ,o,come zona più o meno è limitrofa,,,,,,,,,,,,
211:6,ADV,meno,zona più o meno è limitrofa a,,,,,,,,,,,,
211:7,VERB,è,più o meno è limitrofa a un,,,,,Ind,,Sing,3,,,Pres,Fin
211:8,ADJ,limitrofa,o meno è limitrofa a un centro,,,,,Imp,,Sing,3,,,Pres,Fin
211:9,ADP,a,meno è limitrofa a un centro un,,,,,,,,,,,,
211:10,DET,un,è limitrofa a un centro un po',,Ind,,Masc,,,Sing,,,Art,,
211:11,NOUN,centro,limitrofa a un centro un po' più,,,,Masc,,,Sing,,,,,
211:12,DET,un,a un centro un po' più grande,,Ind,,Masc,,,Sing,,,Art,,
211:13,ADJ,po',un centro un po' più grande però,,,,,,,,,,,,
211:14,ADV,più,centro un po' più grande però è,,,,,,,,,,,,
211:15,ADJ,grande,un po' più grande però è comunque,,,,,,,Plur,,,,,
211:16,CCONJ,però,po' più grande però è comunque resta,,,,,,,,,,,,
211:17,VERB,è,più grande però è comunque resta comunque,,,,,Ind,,Sing,3,,,Pres,Fin
211:18,CCONJ,comunque,grande però è comunque resta comunque abbastanza,,,,,,,,,,,,
211:19,VERB,resta,però è comunque resta comunque abbastanza isolata,,,,Fem,,,Sing,,,,Past,Part
211:20,CCONJ,comunque,è comunque resta comunque abbastanza isolata per,,,,,,,,,,,,
211:21,ADV,abbastanza,comunque resta comunque abbastanza isolata per sta',,,,,,,,,,,,
211:22,ADJ,isolata,resta comunque abbastanza isolata per sta' tranquilla,,,,Fem,,,Sing,,,,,
211:23,ADP,per,comunque abbastanza isolata per sta' tranquilla,,,,,,,,,,,,
211:24,VERB,sta',abbastanza isolata per sta' tranquilla,,,,Fem,,,,,,,,
211:25,ADJ,tranquilla,isolata per sta' tranquilla,,,,Fem,,,Sing,,,,,
212:1,INTJ,sì,sì sì sì esatto,,,,,,,,,,,,
212:2,INTJ,sì,sì sì sì esatto cioè,,,,,,,,,,,,
212:3,INTJ,sì,sì sì sì esatto cioè non,,,,,,,,,,,,
212:4,ADJ,esatto,sì sì sì esatto cioè non so,,,,Masc,,,Sing,,,,,
212:5,CCONJ,cioè,sì sì esatto cioè non so se,,,,,,,,,,,,
212:6,ADV,non,sì esatto cioè non so se io,,,,,,,,,,Neg,,
212:7,VERB,so,esatto cioè non so se io quando,,,,,Ind,,Sing,1,,,Pres,Fin
212:8,SCONJ,se,cioè non so se io quando avrò,,,,,,,,,,,,
212:9,PRON,io,non so se io quando avrò una,,,,,,,Sing,1,,Prs,,
212:10,SCONJ,quando,so se io quando avrò una famiglia,,,,,,,,,,,,
212:11,VERB,avrò,se io quando avrò una famiglia vorrò,,,,,Ind,,Sing,1,,,Fut,Fin
212:12,DET,una,io quando avrò una famiglia vorrò sta,,Ind,,Fem,,,Sing,,,Art,,
212:13,NOUN,famiglia,quando avrò una famiglia vorrò sta a,,,,Fem,,,Sing,,,,,
212:14,AUX,vorrò,avrò una famiglia vorrò sta a bologna,,,,,,,,,,,,
212:15,VERB,sta,una famiglia vorrò sta a bologna,,,,,Ind,,Sing,3,,,Pres,Fin
212:16,ADP,a,famiglia vorrò sta a bologna,,,,,,,,,,,,
212:17,PROPN,bologna,vorrò sta a bologna,,,,Fem,,,Sing,,,,,
213:1,INTJ,sì,sì no,,,,,,,,,,,,
213:2,INTJ,no,sì no,,,,,,,,,,,,
214:1,INTJ,beh,beh quello lo capisco,,,,,,,,,,,,
214:2,PRON,quello,beh quello lo capisco in,,,,Masc,,,Sing,,,Dem,,
214:3,PRON,lo,beh quello lo capisco in realtà,,,,Masc,,,Sing,3,,Prs,,
214:4,VERB,capisco,beh quello lo capisco in realtà ma,,,,,Ind,,Sing,1,,,Pres,Fin
214:5,ADP,in,quello lo capisco in realtà ma perché,,,,,,,,,,,,
214:6,NOUN,realtà,lo capisco in realtà ma perché è,,,,Fem,,,,,,,,
214:7,CCONJ,ma,capisco in realtà ma perché è una,,,,,,,,,,,,
214:8,SCONJ,perché,in realtà ma perché è una città,,,,,,,,,,,,
214:9,VERB,è,realtà ma perché è una città molto,,,,,Ind,,Sing,3,,,Pres,Fin
214:10,DET,una,ma perché è una città molto traffic~,,Ind,,Fem,,,Sing,,,Art,,
214:11,NOUN,città,perché è una città molto traffic~ cioè,,,,Fem,,,,,,,,
214:12,ADV,molto,è una città molto traffic~ cioè comunque,,,,,,,,,,,,
214:13,X,traffic~,una città molto traffic~ cioè comunque sia,,,,,,,,,,,,
214:14,CCONJ,cioè,città molto traffic~ cioè comunque sia per,,,,,,,,,,,,
214:15,CCONJ,comunque,molto traffic~ cioè comunque sia per quanto,,,,,,,,,,,,
214:16,VERB,sia,traffic~ cioè comunque sia per quanto sia,,,,,Sub,,Sing,3,,,Pres,Fin
214:17,ADP,per,cioè comunque sia per quanto sia piccola,,,,,,,,,,,,
214:18,ADV,quanto,comunque sia per quanto sia piccola bologna,,,,,,,,,,,,
214:19,VERB,sia,sia per quanto sia piccola bologna perché,,,,,Sub,,Sing,3,,,Pres,Fin
214:20,ADJ,piccola,per quanto sia piccola bologna perché rispetto,,,,Fem,,,Sing,,,,,
214:21,PROPN,bologna,quanto sia piccola bologna perché rispetto a,,,,Fem,,,Sing,,,,,
214:22,SCONJ,perché,sia piccola bologna perché rispetto a milano,,,,,,,,,,,,
214:23,ADV,rispetto,piccola bologna perché rispetto a milano roma,,,,,,,,,,,,
214:24,ADP,a,bologna perché rispetto a milano roma così,,,,,,,,,,,,
214:25,PROPN,milano,perché rispetto a milano roma così è,,,,,,,,,,,,
214:26,PROPN,roma,rispetto a milano roma così è molto,,,,,,,,,,,,
214:27,CCONJ,così,a milano roma così è molto piccola,,,,,,,,,,,,
214:28,VERB,è,milano roma così è molto piccola,,,,,Ind,,Sing,3,,,Pres,Fin
214:29,ADV,molto,roma così è molto piccola,,,,,,,,,,,,
214:30,ADJ,piccola,così è molto piccola,,,,Fem,,,Sing,,,,,
215:1,CCONJ,però,però per stare in,,,,,,,,,,,,
215:2,ADP,per,però per stare in tranquillità,,,,,,,,,,,,
215:3,VERB,stare,però per stare in tranquillità ti,,,,,,,,,,,,Inf
215:4,ADP,in,però per stare in tranquillità ti devi,,,,,,,,,,,,
215:5,NOUN,tranquillità,per stare in tranquillità ti devi spostare,,,,Fem,,,,,,,,
215:6,PRON,ti,stare in tranquillità ti devi spostare in,,,,,,,Sing,2,,Prs,,
215:7,AUX,devi,in tranquillità ti devi spostare in perif~,,,,,Ind,,Sing,2,,,Pres,Fin
215:8,VERB,spostare,tranquillità ti devi spostare in perif~ in,,,,,,,,,,,,Inf
215:9,ADP,in,ti devi spostare in perif~ in periferia,,,,,,,,,,,,
215:10,X,perif~,devi spostare in perif~ in periferia tipo,,,,,,,,,,,,
215:11,ADP,in,spostare in perif~ in periferia tipo san,,,,,,,,,,,,
215:12,NOUN,periferia,in perif~ in periferia tipo san lazzaro,,,,Fem,,,Sing,,,,,
215:13,NOUN,tipo,perif~ in periferia tipo san lazzaro che,,,,Masc,,,Sing,,,,,
215:14,PROPN,san,in periferia tipo san lazzaro che comunque,,,,,,,,,,,,
215:15,PROPN,lazzaro,periferia tipo san lazzaro che comunque mh,,,,Masc,,,Sing,,,,,
215:16,SCONJ,che,tipo san lazzaro che comunque mh cioè,,,,,,,,,,,,
215:17,CCONJ,comunque,san lazzaro che comunque mh cioè comincia,,,,,,,,,,,,
215:18,INTJ,mh,lazzaro che comunque mh cioè comincia a,,,,,,,,,,,,
215:19,CCONJ,cioè,che comunque mh cioè comincia a esser,,,,,,,,,,,,
215:20,VERB,comincia,comunque mh cioè comincia a esser distante,,,,,Ind,,Sing,3,,,Pres,Fin
215:21,ADP,a,mh cioè comincia a esser distante perché,,,,,,,,,,,,
215:22,VERB,esser,cioè comincia a esser distante perché son,,,,,,,,,,,,Inf
215:23,ADJ,distante,comincia a esser distante perché son venti,,,,,,,Sing,,,,,
215:24,SCONJ,perché,a esser distante perché son venti minuti,,,,,,,,,,,,
215:25,VERB,son,esser distante perché son venti minuti di,,,,,Ind,,Plur,3,,,Pres,Fin
215:26,DET,venti,distante perché son venti minuti di macchina,,,,Masc,,,Plur,,,,,
215:27,NOUN,minuti,perché son venti minuti di macchina,,,,Masc,,,Plur,,,,,
215:28,ADP,di,son venti minuti di macchina,,,,,,,,,,,,
215:29,NOUN,macchina,venti minuti di macchina,,,,Fem,,,Sing,,,,,
216:1,ADV,poi,poi con tutto il,,,,,,,,,,,,
216:2,ADP,con,poi con tutto il traffico,,,,,,,,,,,,
216:3,DET,tutto,poi con tutto il traffico che,,,,,,,,,,Ind,,
216:4,DET,il,poi con tutto il traffico che c',,Def,,Masc,,,Sing,,,Art,,
216:5,NOUN,traffico,con tutto il traffico che c' è,,,,Masc,,,Sing,,,,,
216:6,SCONJ,che,tutto il traffico che c' è trovi,,,,,,,,,,Rel,,
216:7,PRON,c',il traffico che c' è trovi anche,,,,,,,Plur,1,,Prs,,
216:8,VERB,è,traffico che c' è trovi anche cioè,,,,,Ind,,Sing,3,,,Pres,Fin
216:9,VERB,trovi,che c' è trovi anche cioè ci,,,,,Imp,,Sing,3,,,Pres,Fin
